"TEST_DATA_ID","TEST_ID","REQ_ID","LOC_ID","SOC","REMAIN_FULL_SOC_TIME","VOLTAGE","CURRENT","REGIST_DT"
"20312594","1917","1716186773","60","35.000","5280","322.90","0.00","2024-05-20 15:33:05"
"20312595","1917","1716186773","60","35.000","5280","323.20","0.00","2024-05-20 15:33:05"
"20312596","1917","1716186773","60","35.000","5280","323.30","7.10","2024-05-20 15:33:05"
"20312597","1917","1716186773","60","35.000","6000","323.30","5.90","2024-05-20 15:33:06"
"20312598","1917","1716186773","60","35.000","6000","323.30","6.00","2024-05-20 15:33:06"
"20312599","1917","1716186773","60","35.000","6000","323.40","7.10","2024-05-20 15:33:06"
"20312600","1917","1716186773","60","35.000","6000","323.50","9.80","2024-05-20 15:33:06"
"20312601","1917","1716186773","60","35.000","6000","323.60","11.80","2024-05-20 15:33:06"
"20312602","1917","1716186773","60","35.000","6000","323.70","13.90","2024-05-20 15:33:07"
"20312603","1917","1716186773","60","35.000","6000","323.90","16.30","2024-05-20 15:33:07"
"20312604","1917","1716186773","60","35.000","6000","324.00","18.20","2024-05-20 15:33:07"
"20312605","1917","1716186773","60","35.000","6000","324.10","20.90","2024-05-20 15:33:07"
"20312606","1917","1716186773","60","35.000","6000","324.30","22.80","2024-05-20 15:33:08"
"20312607","1917","1716186773","60","35.000","6000","324.40","24.80","2024-05-20 15:33:08"
"20312608","1917","1716186773","60","35.000","6000","324.60","26.80","2024-05-20 15:33:08"
"20312609","1917","1716186773","60","35.000","6000","324.70","29.30","2024-05-20 15:33:08"
"20312610","1917","1716186773","60","35.000","6000","324.90","31.90","2024-05-20 15:33:08"
"20312611","1917","1716186773","60","35.000","6000","325.00","33.90","2024-05-20 15:33:08"
"20312612","1917","1716186773","60","35.000","6000","325.20","35.80","2024-05-20 15:33:09"
"20312613","1917","1716186773","60","35.000","6000","325.30","37.80","2024-05-20 15:33:09"
"20312614","1917","1716186773","60","35.000","6000","325.40","39.80","2024-05-20 15:33:09"
"20312615","1917","1716186773","60","35.000","6000","325.60","42.80","2024-05-20 15:33:09"
"20312616","1917","1716186773","60","35.000","6000","325.70","44.90","2024-05-20 15:33:10"
"20312617","1917","1716186773","60","35.000","6000","325.90","46.90","2024-05-20 15:33:10"
"20312618","1917","1716186773","60","35.000","6000","326.00","48.80","2024-05-20 15:33:10"
"20312619","1917","1716186773","60","35.000","6000","326.20","50.80","2024-05-20 15:33:10"
"20312620","1917","1716186773","60","35.000","6000","326.30","53.80","2024-05-20 15:33:10"
"20312621","1917","1716186773","60","35.000","6000","326.50","56.10","2024-05-20 15:33:11"
"20312622","1917","1716186773","60","35.000","6000","326.60","58.10","2024-05-20 15:33:11"
"20312623","1917","1716186773","60","35.000","6000","326.80","59.90","2024-05-20 15:33:11"
"20312624","1917","1716186773","60","35.000","6000","326.90","61.90","2024-05-20 15:33:11"
"20312625","1917","1716186773","60","35.000","6000","327.10","64.80","2024-05-20 15:33:12"
"20312626","1917","1716186773","60","35.000","6000","327.20","66.90","2024-05-20 15:33:12"
"20312627","1917","1716186773","60","35.000","6000","327.40","68.90","2024-05-20 15:33:12"
"20312628","1917","1716186773","60","35.000","6000","327.50","70.90","2024-05-20 15:33:12"
"20312629","1917","1716186773","60","35.000","6000","327.70","72.90","2024-05-20 15:33:12"
"20312630","1917","1716186773","60","35.000","6000","327.80","75.80","2024-05-20 15:33:13"
"20312631","1917","1716186773","60","35.000","6000","328.00","78.20","2024-05-20 15:33:13"
"20312632","1917","1716186773","60","35.000","6000","328.10","80.10","2024-05-20 15:33:13"
"20312633","1917","1716186773","60","35.000","6000","328.30","82.00","2024-05-20 15:33:13"
"20312634","1917","1716186773","60","35.000","6000","328.40","83.90","2024-05-20 15:33:14"
"20312635","1917","1716186773","60","35.000","6000","328.60","86.80","2024-05-20 15:33:14"
"20312636","1917","1716186773","60","35.000","6000","328.80","89.20","2024-05-20 15:33:14"
"20312637","1917","1716186773","60","35.000","6000","328.90","91.20","2024-05-20 15:33:14"
"20312638","1917","1716186773","60","35.000","6000","329.10","93.00","2024-05-20 15:33:14"
"20312639","1917","1716186773","60","35.000","6000","329.20","95.00","2024-05-20 15:33:15"
"20312640","1917","1716186773","60","35.000","6000","329.40","97.80","2024-05-20 15:33:15"
"20312641","1917","1716186773","60","35.000","6000","329.60","99.90","2024-05-20 15:33:15"
"20312642","1917","1716186773","60","35.000","6000","329.70","101.90","2024-05-20 15:33:15"
"20312643","1917","1716186773","60","35.000","6000","329.90","104.10","2024-05-20 15:33:16"
"20312644","1917","1716186773","60","35.000","6000","330.00","106.10","2024-05-20 15:33:16"
"20312645","1917","1716186773","60","35.000","6000","330.20","108.00","2024-05-20 15:33:16"
"20312646","1917","1716186773","60","35.000","6000","330.30","108.60","2024-05-20 15:33:16"
"20312647","1917","1716186773","60","35.000","6000","330.40","109.00","2024-05-20 15:33:17"
"20312648","1917","1716186773","60","35.000","6000","330.50","109.30","2024-05-20 15:33:17"
"20312649","1917","1716186773","60","35.000","6000","330.60","109.50","2024-05-20 15:33:17"
"20312650","1917","1716186773","60","35.000","6000","330.60","109.70","2024-05-20 15:33:17"
"20312651","1917","1716186773","60","35.000","6000","330.60","109.80","2024-05-20 15:33:18"
"20312652","1917","1716186773","60","35.000","6000","330.70","109.90","2024-05-20 15:33:18"
"20312653","1917","1716186773","60","35.000","6000","330.70","109.90","2024-05-20 15:33:18"
"20312654","1917","1716186773","60","35.000","6000","330.70","110.00","2024-05-20 15:33:18"
"20312655","1917","1716186773","60","35.000","6000","330.70","110.00","2024-05-20 15:33:18"
"20312656","1917","1716186773","60","35.000","6000","330.80","110.00","2024-05-20 15:33:18"
"20312657","1917","1716186773","60","35.000","6000","330.80","110.00","2024-05-20 15:33:18"
"20312658","1917","1716186773","60","35.000","6000","330.80","110.00","2024-05-20 15:33:19"
"20312659","1917","1716186773","60","35.000","6000","330.80","110.00","2024-05-20 15:33:19"
"20312660","1917","1716186773","60","35.000","6000","330.80","110.00","2024-05-20 15:33:19"
"20312661","1917","1716186773","60","35.000","6000","330.90","110.00","2024-05-20 15:33:19"
"20312662","1917","1716186773","60","35.000","6000","330.90","110.00","2024-05-20 15:33:20"
"20312663","1917","1716186773","60","35.000","6000","330.90","110.00","2024-05-20 15:33:20"
"20312664","1917","1716186773","60","35.000","6000","330.90","110.00","2024-05-20 15:33:20"
"20312665","1917","1716186773","60","35.000","6000","330.90","110.00","2024-05-20 15:33:20"
"20312666","1917","1716186773","60","35.000","6000","330.90","110.00","2024-05-20 15:33:20"
"20312667","1917","1716186773","60","35.000","6000","331.00","110.00","2024-05-20 15:33:21"
"20312668","1917","1716186773","60","35.000","6000","331.00","110.00","2024-05-20 15:33:21"
"20312669","1917","1716186773","60","35.000","6000","331.00","110.00","2024-05-20 15:33:21"
"20312670","1917","1716186773","60","35.000","6000","331.00","110.00","2024-05-20 15:33:21"
"20312671","1917","1716186773","60","35.000","6000","331.00","110.00","2024-05-20 15:33:22"
"20312672","1917","1716186773","60","35.000","6000","331.00","110.00","2024-05-20 15:33:22"
"20312673","1917","1716186773","60","35.000","6000","331.10","110.00","2024-05-20 15:33:22"
"20312674","1917","1716186773","60","35.000","6000","331.10","110.00","2024-05-20 15:33:22"
"20312675","1917","1716186773","60","35.000","6000","331.10","110.00","2024-05-20 15:33:23"
"20312676","1917","1716186773","60","35.000","6000","331.10","110.00","2024-05-20 15:33:23"
"20312677","1917","1716186773","60","35.000","6000","331.10","110.00","2024-05-20 15:33:23"
"20312678","1917","1716186773","60","35.000","6000","331.10","110.00","2024-05-20 15:33:23"
"20312679","1917","1716186773","60","35.000","6000","331.20","110.00","2024-05-20 15:33:23"
"20312680","1917","1716186773","60","35.000","6000","331.20","110.00","2024-05-20 15:33:24"
"20312681","1917","1716186773","60","35.000","6000","331.20","110.00","2024-05-20 15:33:24"
"20312682","1917","1716186773","60","35.000","6000","331.20","110.00","2024-05-20 15:33:24"
"20312683","1917","1716186773","60","35.000","6000","331.20","110.00","2024-05-20 15:33:24"
"20312684","1917","1716186773","60","35.000","6000","331.20","110.00","2024-05-20 15:33:25"
"20312685","1917","1716186773","60","35.000","6000","331.20","110.00","2024-05-20 15:33:25"
"20312686","1917","1716186773","60","35.000","6000","331.20","110.00","2024-05-20 15:33:25"
"20312687","1917","1716186773","60","35.000","6000","331.30","110.00","2024-05-20 15:33:25"
"20312688","1917","1716186773","60","35.000","6000","331.30","110.00","2024-05-20 15:33:26"
"20312689","1917","1716186773","60","35.000","6000","331.30","110.00","2024-05-20 15:33:26"
"20312690","1917","1716186773","60","35.000","6000","331.30","110.00","2024-05-20 15:33:26"
"20312691","1917","1716186773","60","35.000","6000","331.30","110.00","2024-05-20 15:33:26"
"20312692","1917","1716186773","60","35.000","6000","331.30","110.00","2024-05-20 15:33:26"
"20312693","1917","1716186773","60","35.000","6000","331.30","110.00","2024-05-20 15:33:27"
"20312694","1917","1716186773","60","35.000","6000","331.40","110.00","2024-05-20 15:33:27"
"20312695","1917","1716186773","60","35.000","6000","331.40","110.00","2024-05-20 15:33:27"
"20312696","1917","1716186773","60","35.000","6000","331.40","110.00","2024-05-20 15:33:27"
"20312697","1917","1716186773","60","35.000","6000","331.40","110.00","2024-05-20 15:33:27"
"20312698","1917","1716186773","60","35.000","6000","331.40","110.00","2024-05-20 15:33:27"
"20312699","1917","1716186773","60","35.000","6000","331.40","110.00","2024-05-20 15:33:28"
"20312700","1917","1716186773","60","35.000","6000","331.40","110.00","2024-05-20 15:33:28"
"20312701","1917","1716186773","60","35.000","6000","331.50","110.00","2024-05-20 15:33:28"
"20312702","1917","1716186773","60","35.000","6000","331.50","110.00","2024-05-20 15:33:29"
"20312703","1917","1716186773","60","35.000","6000","331.50","110.00","2024-05-20 15:33:29"
"20312704","1917","1716186773","60","35.000","6000","331.50","110.00","2024-05-20 15:33:29"
"20312705","1917","1716186773","60","35.000","6000","331.50","110.00","2024-05-20 15:33:29"
"20312706","1917","1716186773","60","35.000","6000","331.50","110.00","2024-05-20 15:33:30"
"20312707","1917","1716186773","60","35.000","6000","331.50","110.00","2024-05-20 15:33:30"
"20312708","1917","1716186773","60","35.000","6000","331.50","110.00","2024-05-20 15:33:30"
"20312709","1917","1716186773","60","35.000","6000","331.60","110.00","2024-05-20 15:33:30"
"20312710","1917","1716186773","60","35.000","6000","331.60","110.00","2024-05-20 15:33:30"
"20312711","1917","1716186773","60","35.000","6000","331.60","110.00","2024-05-20 15:33:30"
"20312712","1917","1716186773","60","35.000","6000","331.60","110.00","2024-05-20 15:33:31"
"20312713","1917","1716186773","60","35.000","6000","331.60","110.00","2024-05-20 15:33:31"
"20312714","1917","1716186773","60","35.000","6000","331.60","110.00","2024-05-20 15:33:31"
"20312715","1917","1716186773","60","35.000","6000","331.60","110.00","2024-05-20 15:33:31"
"20312716","1917","1716186773","60","35.000","6000","331.70","110.00","2024-05-20 15:33:32"
"20312717","1917","1716186773","60","35.000","6000","331.70","110.00","2024-05-20 15:33:32"
"20312718","1917","1716186773","60","35.000","6000","331.70","110.00","2024-05-20 15:33:32"
