"TEST_DATA_ID","TEST_ID","REQ_ID","LOC_ID","SOC","REMAIN_FULL_SOC_TIME","VOLTAGE","CURRENT","REGIST_DT"
"20068759","1892","1715061438","60","27.000","5520","316.20","0.00","2024-05-07 14:57:30"
"20068760","1892","1715061438","60","27.000","5520","316.50","0.00","2024-05-07 14:57:30"
"20068761","1892","1715061438","60","27.000","5520","316.70","7.70","2024-05-07 14:57:30"
"20068762","1892","1715061438","60","27.000","5520","316.70","5.70","2024-05-07 14:57:31"
"20068763","1892","1715061438","60","27.000","5520","316.70","5.80","2024-05-07 14:57:31"
"20068764","1892","1715061438","60","27.000","6420","316.80","7.00","2024-05-07 14:57:31"
"20068765","1892","1715061438","60","27.000","6420","316.90","8.80","2024-05-07 14:57:31"
"20068766","1892","1715061438","60","27.000","6420","317.10","11.70","2024-05-07 14:57:32"
"20068767","1892","1715061438","60","27.000","6420","317.20","14.00","2024-05-07 14:57:32"
"20068768","1892","1715061438","60","27.000","6420","317.40","16.20","2024-05-07 14:57:32"
"20068769","1892","1715061438","60","27.000","6420","317.50","18.00","2024-05-07 14:57:32"
"20068770","1892","1715061438","60","27.000","6420","317.60","19.90","2024-05-07 14:57:32"
"20068771","1892","1715061438","60","27.000","6420","317.80","22.70","2024-05-07 14:57:33"
"20068772","1892","1715061438","60","27.000","6420","317.90","24.70","2024-05-07 14:57:33"
"20068773","1892","1715061438","60","27.000","6420","318.10","26.70","2024-05-07 14:57:33"
"20068774","1892","1715061438","60","27.000","6420","318.30","29.00","2024-05-07 14:57:33"
"20068775","1892","1715061438","60","27.000","6420","318.40","31.10","2024-05-07 14:57:34"
"20068776","1892","1715061438","60","27.000","6420","318.60","33.80","2024-05-07 14:57:34"
"20068777","1892","1715061438","60","27.000","6420","318.70","35.80","2024-05-07 14:57:34"
"20068778","1892","1715061438","60","27.000","6420","318.90","37.70","2024-05-07 14:57:34"
"20068779","1892","1715061438","60","27.000","6420","319.00","39.70","2024-05-07 14:57:34"
"20068780","1892","1715061438","60","27.000","6420","319.20","41.70","2024-05-07 14:57:35"
"20068781","1892","1715061438","60","27.000","6420","319.30","44.60","2024-05-07 14:57:35"
