"TEST_DATA_ID","TEST_ID","REQ_ID","LOC_ID","SOC","REMAIN_FULL_SOC_TIME","VOLTAGE","CURRENT","REGIST_DT"
"20154548","1902","1715304075","59","59.000","3120","447.30","3.40","2024-05-10 10:21:27"
"20154549","1902","1715304075","59","59.000","3120","447.30","3.00","2024-05-10 10:21:27"
"20154550","1902","1715304075","59","59.000","3120","447.80","2.70","2024-05-10 10:21:27"
"20154551","1902","1715304075","59","59.000","3120","448.20","2.50","2024-05-10 10:21:28"
"20154552","1902","1715304075","59","59.000","3120","448.40","2.40","2024-05-10 10:21:28"
"20154553","1902","1715304075","59","59.000","3120","448.60","2.60","2024-05-10 10:21:28"
"20154554","1902","1715304075","59","59.000","3120","448.70","3.20","2024-05-10 10:21:28"
"20154555","1902","1715304075","59","59.000","3120","448.90","5.30","2024-05-10 10:21:29"
"20154556","1902","1715304075","59","59.000","3120","449.10","6.70","2024-05-10 10:21:29"
"20154557","1902","1715304075","59","59.000","3120","449.20","8.40","2024-05-10 10:21:29"
"20154558","1902","1715304075","59","59.000","3120","449.30","10.30","2024-05-10 10:21:29"
"20154559","1902","1715304075","59","59.000","3120","449.40","12.30","2024-05-10 10:21:29"
"20154560","1902","1715304075","59","59.000","3120","449.50","14.50","2024-05-10 10:21:29"
"20154561","1902","1715304075","59","59.000","3120","449.60","16.60","2024-05-10 10:21:29"
"20154562","1902","1715304075","59","59.000","3120","449.70","18.50","2024-05-10 10:21:30"
"20154563","1902","1715304075","59","59.000","3120","449.80","20.30","2024-05-10 10:21:30"
"20154564","1902","1715304075","59","59.000","3120","449.90","22.70","2024-05-10 10:21:30"
"20154565","1902","1715304075","59","59.000","3120","450.00","24.70","2024-05-10 10:21:30"
"20154566","1902","1715304075","59","59.000","3120","450.00","26.40","2024-05-10 10:21:31"
"20154567","1902","1715304075","59","59.000","3120","450.00","28.40","2024-05-10 10:21:31"
"20154568","1902","1715304075","59","59.000","3120","450.00","30.40","2024-05-10 10:21:31"
"20154569","1902","1715304075","59","59.000","3120","450.00","32.30","2024-05-10 10:21:31"
"20154570","1902","1715304075","59","59.000","3120","450.00","34.50","2024-05-10 10:21:31"
"20154571","1902","1715304075","59","59.000","3120","450.00","36.40","2024-05-10 10:21:31"
"20154572","1902","1715304075","59","59.000","3120","450.00","38.50","2024-05-10 10:21:32"
"20154573","1902","1715304075","59","59.000","3120","450.00","40.50","2024-05-10 10:21:32"
"20154574","1902","1715304075","59","59.000","3120","450.00","42.40","2024-05-10 10:21:32"
"20154575","1902","1715304075","59","59.000","3120","450.10","44.20","2024-05-10 10:21:32"
"20154576","1902","1715304075","59","59.000","3120","450.10","46.80","2024-05-10 10:21:32"
"20154577","1902","1715304075","59","59.000","3120","450.10","48.50","2024-05-10 10:21:33"
