"TEST_DATA_ID","TEST_ID","REQ_ID","LOC_ID","SOC","REMAIN_FULL_SOC_TIME","VOLTAGE","CURRENT","REGIST_DT"
"485492","554","1671149568","59","58.000","3420","447.60","3.50","2022-12-16 09:13:00"
"485493","554","1671149568","59","58.000","3420","447.70","3.00","2022-12-16 09:13:01"
"485494","554","1671149568","59","58.000","3420","448.00","2.80","2022-12-16 09:13:01"
"485495","554","1671149568","59","58.000","3420","448.40","2.50","2022-12-16 09:13:01"
"485496","554","1671149568","59","58.000","3420","448.60","2.30","2022-12-16 09:13:01"
"485497","554","1671149568","59","58.000","3420","448.80","2.40","2022-12-16 09:13:01"
"485498","554","1671149568","59","58.000","3420","448.90","2.80","2022-12-16 09:13:02"
"485499","554","1671149568","59","58.000","3420","449.00","4.90","2022-12-16 09:13:02"
"485500","554","1671149568","59","58.000","3420","449.20","6.00","2022-12-16 09:13:02"
"485501","554","1671149568","59","58.000","3420","449.30","7.90","2022-12-16 09:13:02"
"485502","554","1671149568","59","58.000","3420","449.40","9.70","2022-12-16 09:13:02"
"485503","554","1671149568","59","58.000","3420","449.50","11.50","2022-12-16 09:13:02"
"485504","554","1671149568","59","58.000","3420","449.60","14.10","2022-12-16 09:13:02"
"485505","554","1671149568","59","58.000","3420","449.60","15.80","2022-12-16 09:13:03"
"485506","554","1671149568","59","58.000","3420","449.70","17.80","2022-12-16 09:13:03"
"485507","554","1671149568","59","58.000","3420","449.80","19.70","2022-12-16 09:13:03"
"485508","554","1671149568","59","58.000","3420","449.90","21.50","2022-12-16 09:13:03"
"485509","554","1671149568","59","58.000","3420","450.00","24.00","2022-12-16 09:13:04"
"485510","554","1671149568","59","58.000","3420","450.10","25.90","2022-12-16 09:13:04"
"485511","554","1671149568","59","58.000","3420","450.10","27.60","2022-12-16 09:13:04"
"485512","554","1671149568","59","58.000","3420","450.10","29.80","2022-12-16 09:13:04"
"485513","554","1671149568","59","58.000","3420","450.10","31.60","2022-12-16 09:13:05"
"485514","554","1671149568","59","58.000","3420","450.10","33.60","2022-12-16 09:13:05"
"485515","554","1671149568","59","58.000","3420","450.10","35.50","2022-12-16 09:13:05"
"485516","554","1671149568","59","58.000","3420","450.10","38.00","2022-12-16 09:13:05"
"485517","554","1671149568","59","58.000","3420","450.10","39.70","2022-12-16 09:13:05"
"485518","554","1671149568","59","58.000","3420","450.20","41.70","2022-12-16 09:13:05"
"485519","554","1671149568","59","58.000","3420","450.20","44.20","2022-12-16 09:13:06"
"485520","554","1671149568","59","58.000","3420","450.20","46.00","2022-12-16 09:13:06"
"485521","554","1671149568","59","58.000","3420","450.20","47.70","2022-12-16 09:13:06"
"485522","554","1671149568","59","58.000","3420","450.20","49.70","2022-12-16 09:13:06"
"485523","554","1671149568","59","58.000","3420","450.20","51.60","2022-12-16 09:13:06"
"485524","554","1671149568","59","58.000","3420","450.30","53.60","2022-12-16 09:13:07"
"485525","554","1671149568","59","58.000","3420","450.30","56.40","2022-12-16 09:13:07"
"485526","554","1671149568","59","58.000","3420","450.30","59.00","2022-12-16 09:13:07"
"485527","554","1671149568","59","58.000","3420","450.40","60.80","2022-12-16 09:13:07"
"485528","554","1671149568","59","58.000","3420","450.40","62.60","2022-12-16 09:13:08"
"485529","554","1671149568","59","58.000","3420","450.40","64.90","2022-12-16 09:13:08"
"485530","554","1671149568","59","58.000","3420","450.40","66.90","2022-12-16 09:13:08"
"485531","554","1671149568","59","58.000","3420","450.40","68.60","2022-12-16 09:13:08"
"485532","554","1671149568","59","58.000","3420","450.40","70.90","2022-12-16 09:13:08"
"485533","554","1671149568","59","58.000","3420","450.50","72.80","2022-12-16 09:13:09"
"485534","554","1671149568","59","58.000","3420","450.50","74.70","2022-12-16 09:13:09"
"485535","554","1671149568","59","58.000","3420","450.50","76.50","2022-12-16 09:13:09"
"485536","554","1671149568","59","58.000","3420","450.60","79.00","2022-12-16 09:13:09"
"485537","554","1671149568","59","58.000","3420","450.60","80.80","2022-12-16 09:13:09"
"485538","554","1671149568","59","58.000","3420","450.60","82.60","2022-12-16 09:13:09"
"485539","554","1671149568","59","58.000","3420","450.70","84.90","2022-12-16 09:13:10"
"485540","554","1671149568","59","58.000","3420","450.70","86.90","2022-12-16 09:13:10"
"485541","554","1671149568","59","58.000","3420","450.70","88.80","2022-12-16 09:13:10"
"485542","554","1671149568","59","58.000","3420","450.80","90.70","2022-12-16 09:13:10"
"485543","554","1671149568","59","58.000","3420","450.80","92.90","2022-12-16 09:13:11"
"485544","554","1671149568","59","58.000","3420","450.80","94.60","2022-12-16 09:13:11"
"485545","554","1671149568","59","58.000","3420","450.80","96.30","2022-12-16 09:13:11"
"485546","554","1671149568","59","58.000","3420","450.80","98.00","2022-12-16 09:13:11"
"485547","554","1671149568","59","58.000","3420","450.90","98.20","2022-12-16 09:13:12"
"485548","554","1671149568","59","58.000","3420","450.90","98.20","2022-12-16 09:13:12"
"485549","554","1671149568","59","58.000","3420","450.90","98.00","2022-12-16 09:13:12"
"485550","554","1671149568","59","58.000","3420","450.90","97.70","2022-12-16 09:13:12"
"485551","554","1671149568","59","58.000","3420","450.90","97.50","2022-12-16 09:13:12"
"485552","554","1671149568","59","58.000","3420","450.90","97.20","2022-12-16 09:13:12"
"485553","554","1671149568","59","58.000","3420","450.90","96.90","2022-12-16 09:13:12"
"485554","554","1671149568","59","58.000","3420","450.90","96.60","2022-12-16 09:13:13"
