"TEST_DATA_ID","TEST_ID","REQ_ID","LOC_ID","SOC","REMAIN_FULL_SOC_TIME","VOLTAGE","CURRENT","REGIST_DT"
"61009","501","1669694755","59","13.000","3960","446.60","3.70","2022-11-29 13:06:07"
"61010","501","1669694755","59","13.000","3960","446.40","3.10","2022-11-29 13:06:07"
"61011","501","1669694755","59","13.000","3960","446.90","2.80","2022-11-29 13:06:07"
"61012","501","1669694755","59","13.000","3960","447.20","2.50","2022-11-29 13:06:07"
"61013","501","1669694755","59","13.000","3960","447.50","2.40","2022-11-29 13:06:07"
"61014","501","1669694755","59","13.000","3960","447.70","2.50","2022-11-29 13:06:08"
"61015","501","1669694755","59","13.000","3960","447.80","2.80","2022-11-29 13:06:08"
"61016","501","1669694755","59","13.000","3960","448.00","5.20","2022-11-29 13:06:08"
"61017","501","1669694755","59","13.000","3960","448.20","6.30","2022-11-29 13:06:08"
"61018","501","1669694755","59","13.000","3960","448.30","8.10","2022-11-29 13:06:08"
"61019","501","1669694755","59","13.000","3960","448.50","10.00","2022-11-29 13:06:09"
"61020","501","1669694755","59","13.000","3960","448.60","11.70","2022-11-29 13:06:09"
"61021","501","1669694755","59","13.000","3960","448.80","14.20","2022-11-29 13:06:09"
"61022","501","1669694755","59","13.000","3960","449.00","16.10","2022-11-29 13:06:09"
"61023","501","1669694755","59","13.000","3960","449.00","17.80","2022-11-29 13:06:10"
"61024","501","1669694755","59","13.000","3960","449.00","20.00","2022-11-29 13:06:10"
"61025","501","1669694755","59","13.000","3960","449.00","22.10","2022-11-29 13:06:10"
"61026","501","1669694755","59","13.000","3960","449.00","23.90","2022-11-29 13:06:10"
"61027","501","1669694755","59","13.000","3960","449.00","25.90","2022-11-29 13:06:10"
"61028","501","1669694755","59","13.000","3960","449.00","27.80","2022-11-29 13:06:11"
"61029","501","1669694755","59","13.000","3960","449.00","29.70","2022-11-29 13:06:11"
"61030","501","1669694755","59","13.000","3960","449.10","32.20","2022-11-29 13:06:11"
"61031","501","1669694755","59","13.000","3960","449.10","33.90","2022-11-29 13:06:11"
"61032","501","1669694755","59","13.000","3960","449.10","35.80","2022-11-29 13:06:12"
