"TEST_DATA_ID","TEST_ID","REQ_ID","LOC_ID","SOC","REMAIN_FULL_SOC_TIME","VOLTAGE","CURRENT","REGIST_DT"
"19969452","1883","1714715879","60","29.000","5460","318.60","0.00","2024-05-03 14:58:10"
"19969453","1883","1714715879","60","29.000","6360","318.80","0.00","2024-05-03 14:58:10"
"19969454","1883","1714715879","60","29.000","6360","319.00","6.90","2024-05-03 14:58:10"
"19969455","1883","1714715879","60","29.000","6360","318.90","5.70","2024-05-03 14:58:10"
"19969456","1883","1714715879","60","29.000","6360","318.90","5.90","2024-05-03 14:58:11"
"19969457","1883","1714715879","60","29.000","6360","319.00","7.90","2024-05-03 14:58:11"
"19969458","1883","1714715879","60","29.000","6360","319.10","9.80","2024-05-03 14:58:11"
"19969459","1883","1714715879","60","29.000","6360","319.20","11.80","2024-05-03 14:58:11"
"19969460","1883","1714715879","60","29.000","6360","319.40","14.20","2024-05-03 14:58:11"
"19969461","1883","1714715879","60","29.000","6360","319.50","16.20","2024-05-03 14:58:12"
"19969462","1883","1714715879","60","29.000","6360","319.60","18.90","2024-05-03 14:58:12"
"19969463","1883","1714715879","60","29.000","6360","319.80","20.90","2024-05-03 14:58:12"
"19969464","1883","1714715879","60","29.000","6360","319.90","22.80","2024-05-03 14:58:12"
"19969465","1883","1714715879","60","29.000","6360","320.10","24.80","2024-05-03 14:58:13"
"19969466","1883","1714715879","60","29.000","6360","320.20","26.80","2024-05-03 14:58:13"
"19969467","1883","1714715879","60","29.000","6360","320.40","29.70","2024-05-03 14:58:13"
"19969468","1883","1714715879","60","29.000","6360","320.50","32.10","2024-05-03 14:58:13"
"19969469","1883","1714715879","60","29.000","6360","320.70","34.10","2024-05-03 14:58:13"
"19969470","1883","1714715879","60","29.000","6360","320.80","35.90","2024-05-03 14:58:14"
"19969471","1883","1714715879","60","29.000","6360","321.00","37.90","2024-05-03 14:58:14"
"19969472","1883","1714715879","60","29.000","6360","321.10","40.80","2024-05-03 14:58:14"
"19969473","1883","1714715879","60","29.000","6360","321.30","42.90","2024-05-03 14:58:14"
"19969474","1883","1714715879","60","29.000","6360","321.40","44.90","2024-05-03 14:58:15"
"19969475","1883","1714715879","60","29.000","6360","321.60","46.90","2024-05-03 14:58:15"
"19969476","1883","1714715879","60","29.000","6360","321.70","48.90","2024-05-03 14:58:15"
"19969477","1883","1714715879","60","29.000","6360","321.90","51.80","2024-05-03 14:58:15"
"19969478","1883","1714715879","60","29.000","6360","322.00","54.10","2024-05-03 14:58:16"
"19969479","1883","1714715879","60","29.000","6360","322.20","56.00","2024-05-03 14:58:16"
"19969480","1883","1714715879","60","29.000","6360","322.30","57.90","2024-05-03 14:58:16"
"19969481","1883","1714715879","60","29.000","6360","322.50","59.90","2024-05-03 14:58:16"
"19969482","1883","1714715879","60","29.000","6360","322.60","62.80","2024-05-03 14:58:17"
"19969483","1883","1714715879","60","29.000","6360","322.80","65.00","2024-05-03 14:58:17"
"19969484","1883","1714715879","60","29.000","6360","323.00","67.10","2024-05-03 14:58:17"
"19969485","1883","1714715879","60","29.000","6360","323.10","69.00","2024-05-03 14:58:17"
"19969486","1883","1714715879","60","29.000","6360","323.30","70.90","2024-05-03 14:58:17"
"19969487","1883","1714715879","60","29.000","6360","323.40","73.80","2024-05-03 14:58:18"
"19969488","1883","1714715879","60","29.000","6360","323.60","76.10","2024-05-03 14:58:18"
"19969489","1883","1714715879","60","29.000","6360","323.70","78.20","2024-05-03 14:58:18"
