"TEST_DATA_ID","TEST_ID","REQ_ID","LOC_ID","SOC","REMAIN_FULL_SOC_TIME","VOLTAGE","CURRENT","REGIST_DT"
"20271155","1913","1715835760","60","25.000","6540","346.50","0.00","2024-05-16 14:02:52"
"20271156","1913","1715835760","60","25.000","6540","346.70","0.00","2024-05-16 14:02:53"
"20271157","1913","1715835760","60","25.000","6540","346.90","7.20","2024-05-16 14:02:53"
"20271158","1913","1715835760","60","25.000","6540","346.90","5.80","2024-05-16 14:02:53"
"20271159","1913","1715835760","60","25.000","6540","346.90","5.90","2024-05-16 14:02:53"
"20271160","1913","1715835760","60","25.000","6540","347.10","6.90","2024-05-16 14:02:54"
"20271161","1913","1715835760","60","25.000","6540","347.20","9.70","2024-05-16 14:02:54"
"20271162","1913","1715835760","60","25.000","6540","347.40","11.60","2024-05-16 14:02:54"
"20271163","1913","1715835760","60","25.000","6540","347.60","14.00","2024-05-16 14:02:54"
"20271164","1913","1715835760","60","25.000","6540","347.80","16.10","2024-05-16 14:02:55"
"20271165","1913","1715835760","60","25.000","6540","348.00","17.90","2024-05-16 14:02:55"
"20271166","1913","1715835760","60","25.000","6540","348.20","20.70","2024-05-16 14:02:55"
"20271167","1913","1715835760","60","25.000","6540","348.40","22.70","2024-05-16 14:02:55"
"20271168","1913","1715835760","60","25.000","6540","348.50","24.70","2024-05-16 14:02:55"
"20271169","1913","1715835760","60","25.000","6540","348.70","26.60","2024-05-16 14:02:56"
"20271170","1913","1715835760","60","25.000","6540","348.90","29.10","2024-05-16 14:02:56"
"20271171","1913","1715835760","60","25.000","6540","349.10","31.70","2024-05-16 14:02:56"
"20271172","1913","1715835760","60","25.000","6540","349.30","33.70","2024-05-16 14:02:56"
"20271173","1913","1715835760","60","25.000","6540","349.50","35.80","2024-05-16 14:02:57"
"20271174","1913","1715835760","60","25.000","6540","349.70","37.80","2024-05-16 14:02:57"
"20271175","1913","1715835760","60","25.000","6540","349.80","39.70","2024-05-16 14:02:57"
"20271176","1913","1715835760","60","25.000","6540","350.00","42.60","2024-05-16 14:02:57"
"20271177","1913","1715835760","60","25.000","6540","350.20","44.80","2024-05-16 14:02:58"
"20271178","1913","1715835760","60","25.000","6540","350.40","46.90","2024-05-16 14:02:58"
"20271179","1913","1715835760","60","25.000","6540","350.60","48.80","2024-05-16 14:02:58"
"20271180","1913","1715835760","60","25.000","6540","350.80","50.70","2024-05-16 14:02:58"
"20271181","1913","1715835760","60","25.000","6540","351.00","53.60","2024-05-16 14:02:58"
"20271182","1913","1715835760","60","25.000","6540","351.20","55.90","2024-05-16 14:02:58"
"20271183","1913","1715835760","60","25.000","6540","351.40","58.10","2024-05-16 14:02:58"
"20271184","1913","1715835760","60","25.000","6540","351.60","59.90","2024-05-16 14:02:59"
"20271185","1913","1715835760","60","25.000","6540","351.80","61.80","2024-05-16 14:02:59"
"20271186","1913","1715835760","60","25.000","6540","352.00","64.70","2024-05-16 14:02:59"
"20271187","1913","1715835760","60","25.000","6540","352.20","66.70","2024-05-16 14:02:59"
"20271188","1913","1715835760","60","25.000","6540","352.40","68.80","2024-05-16 14:03:00"
"20271189","1913","1715835760","60","25.000","6540","352.60","70.80","2024-05-16 14:03:00"
"20271190","1913","1715835760","60","25.000","6540","352.80","72.70","2024-05-16 14:03:00"
"20271191","1913","1715835760","60","25.000","6540","353.00","75.70","2024-05-16 14:03:00"
"20271192","1913","1715835760","60","25.000","6540","353.20","77.80","2024-05-16 14:03:00"
"20271193","1913","1715835760","60","25.000","6540","353.40","79.90","2024-05-16 14:03:01"
"20271194","1913","1715835760","60","25.000","6540","353.60","81.80","2024-05-16 14:03:01"
"20271195","1913","1715835760","60","25.000","6540","353.80","83.80","2024-05-16 14:03:01"
"20271196","1913","1715835760","60","25.000","6540","354.00","86.60","2024-05-16 14:03:01"
"20271197","1913","1715835760","60","25.000","6540","354.20","89.00","2024-05-16 14:03:02"
"20271198","1913","1715835760","60","25.000","6540","354.40","90.90","2024-05-16 14:03:02"
"20271199","1913","1715835760","60","25.000","6540","354.60","92.80","2024-05-16 14:03:02"
"20271200","1913","1715835760","60","25.000","6540","354.80","94.80","2024-05-16 14:03:02"
"20271201","1913","1715835760","60","25.000","6540","355.00","97.60","2024-05-16 14:03:03"
"20271202","1913","1715835760","60","25.000","6540","355.20","99.80","2024-05-16 14:03:03"
"20271203","1913","1715835760","60","25.000","6540","355.50","101.70","2024-05-16 14:03:03"
"20271204","1913","1715835760","60","25.000","6540","355.70","104.10","2024-05-16 14:03:03"
"20271205","1913","1715835760","60","25.000","6540","355.90","106.00","2024-05-16 14:03:04"
"20271206","1913","1715835760","60","25.000","6540","356.10","107.90","2024-05-16 14:03:04"
"20271207","1913","1715835760","60","25.000","6540","356.20","108.50","2024-05-16 14:03:04"
"20271208","1913","1715835760","60","25.000","6540","356.40","108.90","2024-05-16 14:03:04"
"20271209","1913","1715835760","60","25.000","6540","356.50","109.30","2024-05-16 14:03:04"
"20271210","1913","1715835760","60","26.000","6540","356.50","109.50","2024-05-16 14:03:05"
"20271211","1913","1715835760","60","26.000","6540","356.60","109.70","2024-05-16 14:03:05"
"20271212","1913","1715835760","60","26.000","6540","356.60","109.80","2024-05-16 14:03:05"
"20271213","1913","1715835760","60","26.000","6540","356.70","109.80","2024-05-16 14:03:05"
"20271214","1913","1715835760","60","26.000","6540","356.70","109.90","2024-05-16 14:03:06"
"20271215","1913","1715835760","60","26.000","6540","356.70","109.90","2024-05-16 14:03:06"
"20271216","1913","1715835760","60","26.000","6540","356.80","110.00","2024-05-16 14:03:06"
"20271217","1913","1715835760","60","26.000","6540","356.80","110.00","2024-05-16 14:03:06"
"20271218","1913","1715835760","60","26.000","6540","356.80","110.00","2024-05-16 14:03:06"
"20271219","1913","1715835760","60","26.000","6540","356.80","110.00","2024-05-16 14:03:07"
"20271220","1913","1715835760","60","26.000","6540","356.90","110.00","2024-05-16 14:03:07"
"20271221","1913","1715835760","60","26.000","6540","356.90","110.00","2024-05-16 14:03:07"
"20271222","1913","1715835760","60","26.000","6540","356.90","110.00","2024-05-16 14:03:07"
"20271223","1913","1715835760","60","26.000","6540","356.90","110.00","2024-05-16 14:03:07"
"20271224","1913","1715835760","60","26.000","6540","357.00","110.00","2024-05-16 14:03:07"
"20271225","1913","1715835760","60","26.000","6540","357.00","110.00","2024-05-16 14:03:08"
