"TEST_DATA_ID","TEST_ID","REQ_ID","LOC_ID","SOC","REMAIN_FULL_SOC_TIME","VOLTAGE","CURRENT","REGIST_DT"
"19867423","1874","1714454638","60","42.000","5100","325.10","0.00","2024-04-30 14:24:10"
"19867424","1874","1714454638","60","42.000","5100","325.50","0.00","2024-04-30 14:24:10"
"19867428","1874","1714454638","60","42.000","5100","325.70","7.00","2024-04-30 14:24:10"
"19867429","1874","1714454638","60","42.000","5640","325.80","5.90","2024-04-30 14:24:10"
"19867432","1874","1714454638","60","42.000","5640","325.90","6.00","2024-04-30 14:24:11"
"19867433","1874","1714454638","60","42.000","5640","326.00","7.10","2024-04-30 14:24:11"
"19867434","1874","1714454638","60","42.000","5640","326.10","9.00","2024-04-30 14:24:11"
"19867438","1874","1714454638","60","42.000","5640","326.30","11.80","2024-04-30 14:24:11"
"19867439","1874","1714454638","60","42.000","5640","326.40","14.20","2024-04-30 14:24:11"
"19867442","1874","1714454638","60","42.000","5640","326.60","16.30","2024-04-30 14:24:12"
"19867443","1874","1714454638","60","42.000","5640","326.70","18.10","2024-04-30 14:24:12"
"19867446","1874","1714454638","60","42.000","5640","326.90","20.00","2024-04-30 14:24:12"
"19867447","1874","1714454638","60","42.000","5640","327.00","22.80","2024-04-30 14:24:12"
"19867450","1874","1714454638","60","42.000","5640","327.20","24.80","2024-04-30 14:24:13"
"19867451","1874","1714454638","60","42.000","5640","327.30","26.80","2024-04-30 14:24:13"
"19867454","1874","1714454638","60","42.000","5640","327.50","29.20","2024-04-30 14:24:13"
"19867455","1874","1714454638","60","42.000","5640","327.60","31.20","2024-04-30 14:24:13"
"19867459","1874","1714454638","60","42.000","5640","327.80","33.90","2024-04-30 14:24:14"
"19867460","1874","1714454638","60","42.000","5640","327.90","35.90","2024-04-30 14:24:14"
"19867462","1874","1714454638","60","42.000","5640","328.10","37.80","2024-04-30 14:24:14"
"19867464","1874","1714454638","60","42.000","5640","328.20","39.80","2024-04-30 14:24:14"
"19867465","1874","1714454638","60","42.000","5640","328.30","41.80","2024-04-30 14:24:14"
"19867468","1874","1714454638","60","42.000","5640","328.50","44.70","2024-04-30 14:24:14"
"19867469","1874","1714454638","60","42.000","5640","328.70","47.10","2024-04-30 14:24:14"
"19867474","1874","1714454638","60","42.000","5640","328.80","49.10","2024-04-30 14:24:15"
"19867475","1874","1714454638","60","42.000","5640","329.00","50.90","2024-04-30 14:24:15"
"19867477","1874","1714454638","60","42.000","5640","329.10","52.90","2024-04-30 14:24:15"
"19867479","1874","1714454638","60","42.000","5640","329.30","55.80","2024-04-30 14:24:15"
"19867483","1874","1714454638","60","42.000","5640","329.40","57.90","2024-04-30 14:24:16"
"19867484","1874","1714454638","60","42.000","5640","329.60","60.00","2024-04-30 14:24:16"
"19867487","1874","1714454638","60","42.000","5640","329.70","62.00","2024-04-30 14:24:16"
"19867488","1874","1714454638","60","42.000","5640","329.90","63.90","2024-04-30 14:24:16"
"19867491","1874","1714454638","60","42.000","5640","330.00","66.80","2024-04-30 14:24:17"
"19867492","1874","1714454638","60","42.000","5640","330.20","69.10","2024-04-30 14:24:17"
"19867493","1874","1714454638","60","42.000","5640","330.30","71.10","2024-04-30 14:24:17"
"19867496","1874","1714454638","60","42.000","5640","330.50","73.00","2024-04-30 14:24:17"
"19867497","1874","1714454638","60","42.000","5640","330.60","74.90","2024-04-30 14:24:17"
"19867501","1874","1714454638","60","42.000","5640","330.80","77.80","2024-04-30 14:24:18"
"19867502","1874","1714454638","60","42.000","5640","330.90","79.90","2024-04-30 14:24:18"
"19867505","1874","1714454638","60","42.000","5640","331.10","82.10","2024-04-30 14:24:18"
"19867506","1874","1714454638","60","42.000","5640","331.20","84.00","2024-04-30 14:24:18"
"19867509","1874","1714454638","60","42.000","5640","331.40","86.00","2024-04-30 14:24:19"
"19867510","1874","1714454638","60","42.000","5640","331.60","88.80","2024-04-30 14:24:19"
"19867513","1874","1714454638","60","42.000","5640","331.70","91.10","2024-04-30 14:24:19"
"19867514","1874","1714454638","60","42.000","5640","331.90","93.20","2024-04-30 14:24:19"
"19867517","1874","1714454638","60","42.000","5640","332.00","95.10","2024-04-30 14:24:20"
"19867518","1874","1714454638","60","42.000","5640","332.20","96.90","2024-04-30 14:24:20"
"19867519","1874","1714454638","60","42.000","5640","332.40","99.80","2024-04-30 14:24:20"
"19867523","1874","1714454638","60","42.000","5640","332.50","101.80","2024-04-30 14:24:20"
"19867524","1874","1714454638","60","42.000","5640","332.70","104.30","2024-04-30 14:24:20"
"19867528","1874","1714454638","60","42.000","5640","332.80","106.20","2024-04-30 14:24:21"
"19867530","1874","1714454638","60","42.000","5640","333.00","108.10","2024-04-30 14:24:21"
"19867531","1874","1714454638","60","42.000","5640","333.10","108.60","2024-04-30 14:24:21"
"19867532","1874","1714454638","60","42.000","5640","333.20","109.00","2024-04-30 14:24:21"
"19867537","1874","1714454638","60","42.000","5640","333.30","109.40","2024-04-30 14:24:22"
"19867538","1874","1714454638","60","42.000","5640","333.40","109.60","2024-04-30 14:24:22"
"19867542","1874","1714454638","60","42.000","5640","333.40","109.70","2024-04-30 14:24:22"
"19867543","1874","1714454638","60","42.000","5640","333.40","109.80","2024-04-30 14:24:22"
"19867546","1874","1714454638","60","42.000","5640","333.50","109.90","2024-04-30 14:24:22"
