"TEST_DATA_ID","TEST_ID","REQ_ID","LOC_ID","SOC","REMAIN_FULL_SOC_TIME","VOLTAGE","CURRENT","REGIST_DT"
"20299719","1916","1716171052","60","27.000","3300","347.00","0.00","2024-05-20 11:11:05"
"20299720","1916","1716171052","60","27.000","3300","347.20","4.80","2024-05-20 11:11:05"
"20299721","1916","1716171052","60","27.000","3300","347.20","3.60","2024-05-20 11:11:05"
"20299722","1916","1716171052","60","27.000","3300","347.10","3.00","2024-05-20 11:11:05"
"20299723","1916","1716171052","60","27.000","4860","347.10","2.70","2024-05-20 11:11:05"
"20299724","1916","1716171052","60","27.000","4860","347.10","3.00","2024-05-20 11:11:06"
"20299725","1916","1716171052","60","27.000","4860","347.20","5.00","2024-05-20 11:11:06"
"20299726","1916","1716171052","60","27.000","4860","347.40","7.40","2024-05-20 11:11:07"
"20299727","1916","1716171052","60","27.000","4860","347.60","10.20","2024-05-20 11:11:07"
"20299728","1916","1716171052","60","27.000","4860","347.80","12.90","2024-05-20 11:11:07"
"20299729","1916","1716171052","60","27.000","4860","348.00","15.80","2024-05-20 11:11:07"
"20299730","1916","1716171052","60","27.000","4860","348.20","18.60","2024-05-20 11:11:08"
"20299731","1916","1716171052","60","27.000","4860","348.40","21.70","2024-05-20 11:11:08"
"20299732","1916","1716171052","60","27.000","4860","348.60","24.40","2024-05-20 11:11:08"
"20299733","1916","1716171052","60","27.000","4860","348.90","27.50","2024-05-20 11:11:09"
"20299734","1916","1716171052","60","27.000","4860","349.10","30.20","2024-05-20 11:11:09"
"20299735","1916","1716171052","60","27.000","4860","349.30","33.30","2024-05-20 11:11:09"
"20299736","1916","1716171052","60","27.000","4860","349.50","36.10","2024-05-20 11:11:09"
"20299737","1916","1716171052","60","27.000","4860","349.70","39.10","2024-05-20 11:11:10"
"20299738","1916","1716171052","60","27.000","4860","349.90","42.00","2024-05-20 11:11:10"
"20299739","1916","1716171052","60","27.000","4860","350.20","45.00","2024-05-20 11:11:10"
"20299740","1916","1716171052","60","27.000","4860","350.40","48.10","2024-05-20 11:11:11"
"20299741","1916","1716171052","60","27.000","4860","350.60","51.00","2024-05-20 11:11:11"
"20299742","1916","1716171052","60","27.000","4860","350.80","54.10","2024-05-20 11:11:11"
"20299743","1916","1716171052","60","27.000","4860","351.00","57.10","2024-05-20 11:11:12"
"20299744","1916","1716171052","60","27.000","4860","351.30","60.00","2024-05-20 11:11:12"
"20299745","1916","1716171052","60","27.000","4860","351.50","63.00","2024-05-20 11:11:12"
"20299746","1916","1716171052","60","27.000","4860","351.70","65.90","2024-05-20 11:11:12"
"20299747","1916","1716171052","60","27.000","4860","351.90","69.10","2024-05-20 11:11:13"
"20299748","1916","1716171052","60","27.000","4860","352.10","72.00","2024-05-20 11:11:13"
"20299749","1916","1716171052","60","27.000","4860","352.40","75.10","2024-05-20 11:11:13"
"20299750","1916","1716171052","60","27.000","4860","352.60","78.00","2024-05-20 11:11:14"
"20299751","1916","1716171052","60","27.000","4860","352.80","80.90","2024-05-20 11:11:14"
"20299752","1916","1716171052","60","27.000","4860","353.00","83.70","2024-05-20 11:11:14"
"20299753","1916","1716171052","60","27.000","4860","353.30","86.50","2024-05-20 11:11:14"
"20299754","1916","1716171052","60","27.000","4860","353.50","89.20","2024-05-20 11:11:15"
"20299755","1916","1716171052","60","27.000","4860","353.70","92.00","2024-05-20 11:11:15"
"20299756","1916","1716171052","60","27.000","4860","353.90","94.80","2024-05-20 11:11:16"
"20299757","1916","1716171052","60","27.000","4860","354.10","97.70","2024-05-20 11:11:16"
"20299758","1916","1716171052","60","27.000","4860","354.40","100.70","2024-05-20 11:11:16"
"20299759","1916","1716171052","60","27.000","4860","354.60","103.50","2024-05-20 11:11:16"
"20299760","1916","1716171052","60","27.000","4860","354.80","106.50","2024-05-20 11:11:17"
"20299761","1916","1716171052","60","27.000","4860","355.00","108.40","2024-05-20 11:11:17"
"20299762","1916","1716171052","60","27.000","4860","355.20","109.10","2024-05-20 11:11:17"
"20299763","1916","1716171052","60","27.000","4860","355.30","109.40","2024-05-20 11:11:17"
"20299764","1916","1716171052","60","27.000","4860","355.40","109.70","2024-05-20 11:11:18"
"20299765","1916","1716171052","60","27.000","4860","355.40","109.80","2024-05-20 11:11:18"
"20299766","1916","1716171052","60","27.000","4860","355.50","109.90","2024-05-20 11:11:19"
"20299767","1916","1716171052","60","27.000","4860","355.50","109.90","2024-05-20 11:11:19"
"20299768","1916","1716171052","60","27.000","4860","355.60","110.00","2024-05-20 11:11:19"
"20299769","1916","1716171052","60","27.000","4860","355.60","110.00","2024-05-20 11:11:19"
"20299770","1916","1716171052","60","27.000","4860","355.60","110.00","2024-05-20 11:11:20"
"20299771","1916","1716171052","60","27.000","4860","355.70","110.00","2024-05-20 11:11:20"
"20299772","1916","1716171052","60","27.000","4860","355.70","110.00","2024-05-20 11:11:20"
"20299773","1916","1716171052","60","27.000","4860","355.70","110.00","2024-05-20 11:11:21"
"20299774","1916","1716171052","60","27.000","4860","355.70","110.00","2024-05-20 11:11:21"
"20299775","1916","1716171052","60","27.000","4860","355.80","110.00","2024-05-20 11:11:21"
"20299776","1916","1716171052","60","27.000","4860","355.80","110.00","2024-05-20 11:11:21"
"20299777","1916","1716171052","60","27.000","4860","355.80","110.00","2024-05-20 11:11:22"
"20299778","1916","1716171052","60","27.000","4860","355.80","110.00","2024-05-20 11:11:22"
"20299779","1916","1716171052","60","27.000","4860","355.90","110.00","2024-05-20 11:11:23"
"20299780","1916","1716171052","60","27.000","4860","355.90","110.00","2024-05-20 11:11:23"
"20299781","1916","1716171052","60","27.000","4860","355.90","110.00","2024-05-20 11:11:23"
"20299782","1916","1716171052","60","27.000","4860","355.90","110.00","2024-05-20 11:11:23"
"20299783","1916","1716171052","60","27.000","4860","356.00","110.00","2024-05-20 11:11:24"
"20299784","1916","1716171052","60","27.000","4860","356.00","110.00","2024-05-20 11:11:24"
"20299785","1916","1716171052","60","27.000","4860","356.00","110.00","2024-05-20 11:11:25"
"20299786","1916","1716171052","60","27.000","4860","356.00","110.00","2024-05-20 11:11:25"
"20299787","1916","1716171052","60","27.000","4860","356.10","110.00","2024-05-20 11:11:25"
"20299788","1916","1716171052","60","27.000","4860","356.10","110.00","2024-05-20 11:11:25"
"20299789","1916","1716171052","60","27.000","4860","356.10","110.00","2024-05-20 11:11:25"
"20299790","1916","1716171052","60","28.000","4860","356.10","110.00","2024-05-20 11:11:26"
"20299791","1916","1716171052","60","28.000","4860","356.10","110.00","2024-05-20 11:11:26"
"20299792","1916","1716171052","60","28.000","4860","356.20","110.00","2024-05-20 11:11:26"
"20299793","1916","1716171052","60","28.000","4860","356.20","110.00","2024-05-20 11:11:26"
"20299794","1916","1716171052","60","28.000","4860","356.20","110.00","2024-05-20 11:11:27"
"20299795","1916","1716171052","60","28.000","4860","356.20","110.00","2024-05-20 11:11:27"
"20299796","1916","1716171052","60","28.000","4860","356.20","110.00","2024-05-20 11:11:28"
"20299797","1916","1716171052","60","28.000","4860","356.30","110.00","2024-05-20 11:11:28"
"20299798","1916","1716171052","60","28.000","4860","356.30","110.00","2024-05-20 11:11:28"
"20299799","1916","1716171052","60","28.000","4860","356.30","110.00","2024-05-20 11:11:28"
"20299800","1916","1716171052","60","28.000","4860","356.30","110.00","2024-05-20 11:11:29"
"20299801","1916","1716171052","60","28.000","4860","356.40","110.00","2024-05-20 11:11:29"
"20299802","1916","1716171052","60","28.000","4860","356.40","110.00","2024-05-20 11:11:29"
"20299803","1916","1716171052","60","28.000","4860","356.40","110.00","2024-05-20 11:11:30"
"20299804","1916","1716171052","60","28.000","4860","356.40","110.00","2024-05-20 11:11:30"
"20299805","1916","1716171052","60","28.000","4860","356.40","110.00","2024-05-20 11:11:30"
"20299806","1916","1716171052","60","28.000","4860","356.40","110.00","2024-05-20 11:11:30"
"20299807","1916","1716171052","60","28.000","4860","356.50","110.00","2024-05-20 11:11:31"
"20299808","1916","1716171052","60","28.000","4860","356.50","110.00","2024-05-20 11:11:31"
"20299809","1916","1716171052","60","28.000","4860","356.50","110.00","2024-05-20 11:11:31"
"20299810","1916","1716171052","60","28.000","4860","356.50","110.00","2024-05-20 11:11:31"
"20299811","1916","1716171052","60","28.000","4860","356.50","110.00","2024-05-20 11:11:32"
"20299812","1916","1716171052","60","28.000","4860","356.50","110.00","2024-05-20 11:11:32"
"20299813","1916","1716171052","60","28.000","4800","356.50","110.00","2024-05-20 11:11:33"
"20299814","1916","1716171052","60","28.000","4800","356.60","110.00","2024-05-20 11:11:33"
"20299815","1916","1716171052","60","28.000","4800","356.60","110.00","2024-05-20 11:11:33"
"20299816","1916","1716171052","60","28.000","4800","356.60","110.00","2024-05-20 11:11:33"
"20299817","1916","1716171052","60","28.000","4800","356.60","110.00","2024-05-20 11:11:34"
"20299818","1916","1716171052","60","28.000","4800","356.60","110.00","2024-05-20 11:11:34"
"20299819","1916","1716171052","60","28.000","4800","356.60","110.00","2024-05-20 11:11:35"
"20299820","1916","1716171052","60","28.000","4800","356.60","110.00","2024-05-20 11:11:35"
"20299821","1916","1716171052","60","28.000","4800","356.70","110.00","2024-05-20 11:11:35"
"20299822","1916","1716171052","60","28.000","4800","356.70","110.00","2024-05-20 11:11:35"
"20299823","1916","1716171052","60","28.000","4800","356.70","110.00","2024-05-20 11:11:35"
"20299824","1916","1716171052","60","28.000","4800","356.70","110.00","2024-05-20 11:11:36"
"20299825","1916","1716171052","60","28.000","4800","356.70","110.00","2024-05-20 11:11:36"
"20299826","1916","1716171052","60","28.000","4800","356.70","110.00","2024-05-20 11:11:37"
"20299827","1916","1716171052","60","28.000","4800","356.70","110.00","2024-05-20 11:11:37"
"20299828","1916","1716171052","60","28.000","4800","356.80","110.00","2024-05-20 11:11:37"
"20299829","1916","1716171052","60","28.000","4800","356.80","110.00","2024-05-20 11:11:37"
"20299830","1916","1716171052","60","28.000","4800","356.80","110.00","2024-05-20 11:11:38"
"20299831","1916","1716171052","60","28.000","4800","356.80","110.00","2024-05-20 11:11:38"
"20299832","1916","1716171052","60","28.000","4800","356.80","110.00","2024-05-20 11:11:38"
"20299833","1916","1716171052","60","28.000","4800","356.80","110.00","2024-05-20 11:11:39"
"20299834","1916","1716171052","60","28.000","4800","356.80","110.00","2024-05-20 11:11:39"
"20299835","1916","1716171052","60","28.000","4800","356.80","110.00","2024-05-20 11:11:39"
"20299836","1916","1716171052","60","28.000","4800","356.90","110.00","2024-05-20 11:11:40"
"20299837","1916","1716171052","60","28.000","4800","356.90","110.00","2024-05-20 11:11:40"
"20299838","1916","1716171052","60","28.000","4800","356.90","110.00","2024-05-20 11:11:40"
"20299839","1916","1716171052","60","28.000","4800","356.90","110.00","2024-05-20 11:11:40"
"20299840","1916","1716171052","60","28.000","4800","356.90","110.00","2024-05-20 11:11:41"
"20299841","1916","1716171052","60","28.000","4800","356.90","110.00","2024-05-20 11:11:41"
"20299842","1916","1716171052","60","28.000","4800","356.90","110.00","2024-05-20 11:11:41"
"20299843","1916","1716171052","60","28.000","4800","356.90","110.00","2024-05-20 11:11:42"
"20299844","1916","1716171052","60","28.000","4800","356.90","110.00","2024-05-20 11:11:42"
"20299845","1916","1716171052","60","28.000","4800","357.00","110.00","2024-05-20 11:11:42"
"20299846","1916","1716171052","60","28.000","4800","357.00","110.00","2024-05-20 11:11:42"
"20299847","1916","1716171052","60","28.000","4800","357.00","110.00","2024-05-20 11:11:43"
"20299848","1916","1716171052","60","28.000","4800","357.00","110.00","2024-05-20 11:11:43"
"20299849","1916","1716171052","60","28.000","4800","357.00","110.00","2024-05-20 11:11:44"
"20299850","1916","1716171052","60","28.000","4800","357.00","110.00","2024-05-20 11:11:44"
"20299851","1916","1716171052","60","28.000","4800","357.00","110.00","2024-05-20 11:11:44"
"20299852","1916","1716171052","60","28.000","4800","357.00","110.00","2024-05-20 11:11:44"
"20299853","1916","1716171052","60","28.000","4800","357.10","110.00","2024-05-20 11:11:45"
"20299854","1916","1716171052","60","28.000","4800","357.10","110.00","2024-05-20 11:11:45"
"20299855","1916","1716171052","60","28.000","4800","357.10","110.00","2024-05-20 11:11:46"
"20299856","1916","1716171052","60","28.000","4800","357.10","110.00","2024-05-20 11:11:46"
"20299857","1916","1716171052","60","28.000","4800","357.10","110.00","2024-05-20 11:11:46"
