datetime,voltage,current,state,dischargeAh
2022-05-18 09:48:16,15.21593,0.035026,standby,0
2022-05-18 09:48:17,15.21822,0.039996,standby,0
2022-05-18 09:48:19,15.22053,0.041608,standby,0
2022-05-18 09:48:20,15.21522,0.033182,standby,0
2022-05-18 09:48:21,15.21669,0.034865,standby,0
2022-05-18 09:48:22,15.21898,0.041625,standby,0
2022-05-18 09:48:23,15.21822,0.033177,standby,0
2022-05-18 09:48:24,15.21825,0.038106,standby,0
2022-05-18 09:48:25,15.22205,0.039666,standby,0
2022-05-18 09:48:27,15.21525,0.036194,standby,0
2022-05-18 09:48:28,15.21684,0.029391,standby,0
2022-05-18 09:48:29,15.21533,0.0394,standby,0
2022-05-18 09:48:30,15.21991,0.039328,standby,0
2022-05-18 09:48:31,15.21914,0.039264,standby,0
2022-05-18 09:48:32,15.21609,0.0427,standby,0
2022-05-18 09:48:33,15.21842,0.035994,standby,0
2022-05-18 09:48:34,15.22069,0.032758,standby,0
2022-05-18 09:48:35,15.21698,0.036015,standby,0
2022-05-18 09:48:36,15.21923,0.037763,standby,0
2022-05-18 09:48:37,15.21772,0.037741,standby,0
2022-05-18 09:48:39,15.21692,0.037589,standby,0
2022-05-18 09:48:40,15.21919,0.039391,standby,0
2022-05-18 09:48:41,15.21767,0.037783,standby,0
2022-05-18 09:48:42,15.21609,0.041303,standby,0
2022-05-18 09:48:43,15.21992,0.039527,standby,0
2022-05-18 09:48:44,15.21616,0.032784,standby,0
2022-05-18 09:48:46,15.21921,0.048021,standby,0
2022-05-18 09:48:47,15.21692,0.048046,standby,0
2022-05-18 09:48:48,15.21694,0.037979,standby,0
2022-05-18 09:48:49,15.21322,0.046452,standby,0
2022-05-18 09:48:50,15.21628,0.044806,standby,0
2022-05-18 09:48:51,15.21707,0.044899,standby,0
2022-05-18 09:48:52,15.21937,0.039789,standby,0
2022-05-18 09:48:53,15.22016,0.036401,standby,0
2022-05-18 09:48:54,15.21479,0.041447,standby,0
2022-05-18 09:48:55,15.21631,0.046532,standby,0
2022-05-18 09:48:56,15.22164,0.043139,standby,0
2022-05-18 09:48:57,15.21561,0.044789,standby,0
2022-05-18 09:48:59,15.2126,0.041261,standby,0
2022-05-18 09:49:00,15.21635,0.036134,standby,0
2022-05-18 09:49:01,15.21638,0.036244,Discharge,0
2022-05-18 09:49:02,14.57405,-74.09345,Discharge,-1132
2022-05-18 09:49:02,14.57178,-73.99725,Discharge,-11823
2022-05-18 09:49:03,14.56046,-73.98878,Discharge,-19634
2022-05-18 09:49:03,14.55515,-73.99562,Discharge,-34023
2022-05-18 09:49:04,14.55518,-74.00238,Discharge,-40190
2022-05-18 09:49:04,14.55068,-74.00404,Discharge,-56223
2022-05-18 09:49:05,14.54462,-74.00912,Discharge,-60746
2022-05-18 09:49:06,14.53858,-74.00574,Discharge,-78629
2022-05-18 09:49:06,14.54539,-74.0024,Discharge,-81302
2022-05-18 09:49:07,14.53704,-74.00242,Discharge,-101036
2022-05-18 09:49:07,14.53856,-73.99734,Discharge,-101858
2022-05-18 09:49:08,14.5241,-73.99738,Discharge,-123236
2022-05-18 09:49:08,14.53243,-74.0092,Discharge,-122414
2022-05-18 09:49:09,14.52559,-74.00587,Discharge,-145436
2022-05-18 09:49:09,14.52332,-73.99236,Discharge,-142969
2022-05-18 09:49:10,14.51874,-74.00067,Discharge,-167637
2022-05-18 09:49:10,14.52707,-73.98884,Discharge,-163525
2022-05-18 09:49:11,14.51643,-73.98382,Discharge,-189837
2022-05-18 09:49:11,14.5142,-73.99057,Discharge,-184081
2022-05-18 09:49:12,14.50889,-74.00237,Discharge,-212036
2022-05-18 09:49:12,14.51263,-74.00574,Discharge,-204636
2022-05-18 09:49:13,14.50507,-73.99214,Discharge,-234442
2022-05-18 09:49:13,14.50733,-73.99556,Discharge,-225192
2022-05-18 09:49:14,14.50653,-74.00227,Discharge,-245747
2022-05-18 09:49:14,14.50352,-74.0023,Discharge,-256642
2022-05-18 09:49:15,14.50049,-74.00064,Discharge,-266303
2022-05-18 09:49:15,14.49672,-74.00238,Discharge,-278842
2022-05-18 09:49:16,14.49823,-74.00233,Discharge,-286859
2022-05-18 09:49:16,14.4967,-73.99895,Discharge,-301248
2022-05-18 09:49:17,14.4929,-74.00912,Discharge,-307415
2022-05-18 09:49:17,14.48532,-74.00911,Discharge,-323448
2022-05-18 09:49:18,14.48455,-74.02424,Discharge,-327970
2022-05-18 09:49:19,14.47929,-74.00043,Discharge,-345648
2022-05-18 09:49:19,14.48385,-73.9903,Discharge,-348526
2022-05-18 09:49:20,14.47926,-73.9819,Discharge,-368876
2022-05-18 09:49:20,14.47926,-73.99203,Discharge,-369081
2022-05-18 09:49:21,14.47394,-73.99876,Discharge,-391282
2022-05-18 09:49:21,14.47622,-74.00385,Discharge,-389638
2022-05-18 09:49:22,14.47012,-74.0089,Discharge,-413688
2022-05-18 09:49:22,14.47239,-73.99367,Discharge,-410193
2022-05-18 09:49:23,14.46787,-73.99715,Discharge,-436093
2022-05-18 09:49:23,14.46787,-73.99375,Discharge,-430749
2022-05-18 09:49:24,14.46256,-74.00389,Discharge,-458499
2022-05-18 09:49:24,14.46638,-74.00729,Discharge,-451304
2022-05-18 09:49:25,14.45949,-74.00228,Discharge,-480905
2022-05-18 09:49:25,14.46176,-74.0073,Discharge,-471860
2022-05-18 09:49:26,14.45947,-74.00565,Discharge,-492416
2022-05-18 09:49:26,14.4572,-74.009,Discharge,-503310
2022-05-18 09:49:27,14.46098,-73.99378,Discharge,-512972
2022-05-18 09:49:27,14.45717,-74.00388,Discharge,-525716
2022-05-18 09:49:28,14.45263,-74.00217,Discharge,-533527
2022-05-18 09:49:28,14.45485,-73.99546,Discharge,-548122
2022-05-18 09:49:29,14.45031,-74.00725,Discharge,-554084
2022-05-18 09:49:29,14.44806,-74.00233,Discharge,-570528
2022-05-18 09:49:30,14.44576,-73.9939,Discharge,-574639
2022-05-18 09:49:31,14.44731,-73.99889,Discharge,-592728
2022-05-18 09:49:31,14.4458,-73.99719,Discharge,-595195
2022-05-18 09:49:32,14.44356,-74.00729,Discharge,-615134
2022-05-18 09:49:32,14.44205,-74.00729,Discharge,-615751
2022-05-18 09:49:33,14.4405,-74.00549,Discharge,-637540
2022-05-18 09:49:33,14.44581,-74.01058,Discharge,-636306
2022-05-18 09:49:34,14.43603,-73.99881,Discharge,-660151
2022-05-18 09:49:34,14.44207,-74.00218,Discharge,-656863
2022-05-18 09:49:35,14.43756,-73.9921,Discharge,-683585
2022-05-18 09:49:35,14.43908,-73.99882,Discharge,-677418
2022-05-18 09:49:36,14.42618,-74.00054,Discharge,-705786
2022-05-18 09:49:36,14.43152,-74.00564,Discharge,-697974
2022-05-18 09:49:37,14.42623,-73.99556,Discharge,-728191
2022-05-18 09:49:37,14.43453,-73.99215,Discharge,-718530
2022-05-18 09:49:38,14.43002,-74.00565,Discharge,-739086
2022-05-18 09:49:38,14.42472,-73.99379,Discharge,-750186
2022-05-18 09:49:39,14.42848,-74.00057,Discharge,-759641
2022-05-18 09:49:39,14.42238,-74.00393,Discharge,-772591
2022-05-18 09:49:40,14.41935,-74.00229,Discharge,-780197
2022-05-18 09:49:40,14.42089,-74.00393,Discharge,-794997
2022-05-18 09:49:41,14.41862,-74.00389,Discharge,-800752
2022-05-18 09:49:41,14.41786,-73.98874,Discharge,-817403
2022-05-18 09:49:42,14.41483,-74.00397,Discharge,-821308
2022-05-18 09:49:43,14.41783,-73.99913,Discharge,-839602
2022-05-18 09:49:43,14.41631,-74.00082,Discharge,-841863
2022-05-18 09:49:44,14.41334,-73.99746,Discharge,-861803
2022-05-18 09:49:44,14.41258,-73.99239,Discharge,-862420
2022-05-18 09:49:45,14.41031,-73.99404,Discharge,-884003
