datetime,voltage,current,state,dischargeAh
2022-05-17 10:27:28,0.014397,0.025182,standby,0
2022-05-17 10:27:30,0.016686,0.023705,standby,0
2022-05-17 10:27:32,15.17519,0.022524,standby,0
2022-05-17 10:27:33,15.17285,0.024339,standby,0
2022-05-17 10:27:34,15.17362,0.02942,standby,0
2022-05-17 10:27:35,15.17582,0.022777,standby,0
2022-05-17 10:27:36,15.17507,0.027799,standby,0
2022-05-17 10:27:38,15.17653,0.024511,standby,0
2022-05-17 10:27:39,15.17429,0.027972,standby,0
2022-05-17 10:27:40,15.17808,0.02969,standby,0
2022-05-17 10:27:41,15.17965,0.02964,standby,0
2022-05-17 10:27:42,15.17656,0.021232,standby,0
2022-05-17 10:27:43,15.175,0.028044,standby,0
2022-05-17 10:27:44,15.17496,0.022806,standby,0
2022-05-17 10:27:46,15.17572,0.021139,standby,0
2022-05-17 10:27:47,15.17718,0.026158,standby,0
2022-05-17 10:27:48,15.17486,0.026305,standby,0
2022-05-17 10:27:49,15.17718,0.036392,standby,0
2022-05-17 10:27:50,15.17498,0.026326,standby,0
2022-05-17 10:27:51,15.17497,0.024828,standby,0
2022-05-17 10:27:52,15.17721,0.028213,standby,0
2022-05-17 10:27:54,15.17572,0.028162,standby,0
2022-05-17 10:27:55,15.17424,0.017899,standby,0
2022-05-17 10:27:56,15.17577,0.029635,standby,0
2022-05-17 10:27:57,15.17734,0.021089,standby,0
2022-05-17 10:27:58,15.17502,0.027833,standby,0
2022-05-17 10:27:59,15.17501,0.026044,standby,0
2022-05-17 10:28:00,15.17657,0.019325,standby,0
2022-05-17 10:28:01,15.17811,0.027614,standby,0
2022-05-17 10:28:03,15.17428,0.032569,standby,0
2022-05-17 10:28:04,15.17952,0.02568,standby,0
2022-05-17 10:28:05,15.17952,0.034096,standby,0
2022-05-17 10:28:06,15.17501,0.023903,standby,0
2022-05-17 10:28:07,15.17577,0.025533,standby,0
2022-05-17 10:28:08,15.17655,0.020641,standby,0
2022-05-17 10:28:09,15.17353,0.022431,standby,0
2022-05-17 10:28:10,15.17657,0.027394,standby,0
2022-05-17 10:28:11,15.17428,0.030745,standby,0
2022-05-17 10:28:12,15.1765,0.02568,standby,0
2022-05-17 10:28:13,15.17503,0.024187,standby,0
2022-05-17 10:28:15,15.17276,0.020583,standby,0
2022-05-17 10:28:16,15.17575,0.027335,standby,0
2022-05-17 10:28:17,15.17344,0.02395,standby,0
2022-05-17 10:28:18,15.18024,0.030732,standby,0
2022-05-17 10:28:19,15.17644,0.029103,standby,0
2022-05-17 10:28:20,15.17638,0.024119,standby,0
2022-05-17 10:28:21,15.16574,1.014324,Discharge,0
2022-05-17 10:28:21,14.34371,-74.05368,Discharge,-1127
2022-05-17 10:28:22,14.35282,-74.00966,Discharge,-21889
2022-05-17 10:28:22,14.35661,-73.98595,Discharge,-19628
2022-05-17 10:28:23,14.35588,-73.9926,Discharge,-44295
2022-05-17 10:28:24,14.35892,-74.00451,Discharge,-40183
2022-05-17 10:28:25,14.3513,-73.99606,Discharge,-66289
2022-05-17 10:28:25,14.34979,-73.97909,Discharge,-60739
2022-05-17 10:28:26,14.34297,-74.00797,Discharge,-88489
2022-05-17 10:28:26,14.34752,-74.00626,Discharge,-81295
2022-05-17 10:28:27,14.34289,-74.00792,Discharge,-110689
2022-05-17 10:28:27,14.34066,-74.0029,Discharge,-101851
2022-05-17 10:28:27,14.33537,-73.99439,Discharge,-122406
2022-05-17 10:28:28,14.33994,-74.00114,Discharge,-132890
2022-05-17 10:28:28,14.33465,-74.00455,Discharge,-142962
2022-05-17 10:28:29,14.32782,-74.00283,Discharge,-155295
2022-05-17 10:28:29,14.33084,-74.00285,Discharge,-163518
2022-05-17 10:28:30,14.32932,-74.00291,Discharge,-177495
2022-05-17 10:28:31,14.32556,-73.99616,Discharge,-184073
2022-05-17 10:28:31,14.3211,-74.00794,Discharge,-199695
2022-05-17 10:28:32,14.32112,-73.99442,Discharge,-204629
2022-05-17 10:28:32,14.31203,-74.01479,Discharge,-221895
2022-05-17 10:28:33,14.31131,-73.99448,Discharge,-225184
2022-05-17 10:28:33,14.31205,-74.00294,Discharge,-244095
2022-05-17 10:28:34,14.31052,-73.99615,Discharge,-245740
2022-05-17 10:28:34,14.30445,-73.99442,Discharge,-265267
2022-05-17 10:28:34,14.30067,-73.99949,Discharge,-266295
2022-05-17 10:28:35,14.30221,-74.00801,Discharge,-287673
2022-05-17 10:28:35,14.30221,-73.99786,Discharge,-286851
2022-05-17 10:28:36,14.29617,-73.99786,Discharge,-310489
2022-05-17 10:28:37,14.29921,-74.00121,Discharge,-307406
2022-05-17 10:28:38,14.29919,-73.99117,Discharge,-333511
2022-05-17 10:28:38,14.29386,-73.99792,Discharge,-327962
2022-05-17 10:28:39,14.29536,-73.99112,Discharge,-355917
2022-05-17 10:28:39,14.29463,-73.99789,Discharge,-348517
2022-05-17 10:28:40,14.2901,-74.01301,Discharge,-378117
2022-05-17 10:28:40,14.29086,-74.00291,Discharge,-369073
2022-05-17 10:28:40,14.28788,-73.99952,Discharge,-389628
2022-05-17 10:28:41,14.28784,-73.99949,Discharge,-400317
2022-05-17 10:28:41,14.28407,-73.99605,Discharge,-410184
2022-05-17 10:28:42,14.28336,-73.9977,Discharge,-422517
2022-05-17 10:28:42,14.28334,-74.0044,Discharge,-430739
2022-05-17 10:28:43,14.28031,-74.00786,Discharge,-444923
2022-05-17 10:28:44,14.28336,-73.99936,Discharge,-451295
2022-05-17 10:28:44,14.27812,-74.01292,Discharge,-466917
2022-05-17 10:28:45,14.27662,-73.99601,Discharge,-471850
2022-05-17 10:28:45,14.27588,-74.00104,Discharge,-489323
2022-05-17 10:28:46,14.27286,-73.99596,Discharge,-492407
2022-05-17 10:28:46,14.26903,-73.99104,Discharge,-511523
2022-05-17 10:28:46,14.26902,-73.98427,Discharge,-512962
2022-05-17 10:28:47,14.27049,-74.00293,Discharge,-533723
2022-05-17 10:28:47,14.26973,-73.99447,Discharge,-533517
2022-05-17 10:28:48,14.26067,-74.00462,Discharge,-556129
2022-05-17 10:28:48,14.26217,-74.01308,Discharge,-554074
2022-05-17 10:28:49,14.25915,-74.0028,Discharge,-578124
2022-05-17 10:28:50,14.25537,-73.99943,Discharge,-574629
2022-05-17 10:28:51,14.25544,-73.99931,Discharge,-600529
2022-05-17 10:28:51,14.25392,-73.99255,Discharge,-595185
2022-05-17 10:28:52,14.24938,-74.00094,Discharge,-622935
2022-05-17 10:28:52,14.25165,-74.00774,Discharge,-615740
2022-05-17 10:28:53,14.24409,-73.99073,Discharge,-645134
2022-05-17 10:28:53,14.2494,-73.99239,Discharge,-636296
2022-05-17 10:28:53,14.2471,-74.00254,Discharge,-656852
2022-05-17 10:28:54,14.24407,-73.99753,Discharge,-667540
2022-05-17 10:28:54,14.24028,-74.00598,Discharge,-677407
2022-05-17 10:28:55,14.24175,-73.9992,Discharge,-689946
2022-05-17 10:28:55,14.23873,-73.98565,Discharge,-697963
2022-05-17 10:28:56,14.23871,-73.99239,Discharge,-712147
2022-05-17 10:28:57,14.2349,-73.99913,Discharge,-718519
