datetime,voltage,current,state,dischargeAh
2022-05-24 10:20:04,0.012937,0.01897,standby,0
2022-05-24 10:20:05,0.01292,0.023916,standby,0
2022-05-24 10:20:07,15.20855,0.0207,standby,0
2022-05-24 10:20:08,15.20849,0.029217,standby,0
2022-05-24 10:20:09,15.20762,0.022325,standby,0
2022-05-24 10:20:10,15.20762,0.020691,standby,0
2022-05-24 10:20:11,15.21216,0.030804,standby,0
2022-05-24 10:20:12,15.20838,0.024085,standby,0
2022-05-24 10:20:13,15.20687,0.025507,standby,0
2022-05-24 10:20:15,15.2076,0.022346,standby,0
2022-05-24 10:20:16,15.21134,0.032459,standby,0
2022-05-24 10:20:17,15.20602,0.025655,standby,0
2022-05-24 10:20:18,15.20982,0.029242,standby,0
2022-05-24 10:20:19,15.20836,0.022675,standby,0
2022-05-24 10:20:20,15.20991,0.027647,standby,0
2022-05-24 10:20:22,15.20611,0.024262,standby,0
2022-05-24 10:20:23,15.20764,0.019189,standby,0
2022-05-24 10:20:24,15.20684,0.030973,standby,0
2022-05-24 10:20:25,15.20833,0.026001,standby,0
2022-05-24 10:20:26,15.20678,0.022511,standby,0
2022-05-24 10:20:27,15.20757,0.027537,standby,0
2022-05-24 10:20:29,15.20607,0.022557,standby,0
2022-05-24 10:20:30,15.20235,0.025727,standby,0
2022-05-24 10:20:31,15.20835,0.027385,standby,0
2022-05-24 10:20:32,15.20766,0.030796,standby,0
2022-05-24 10:20:33,15.20549,0.027444,standby,0
2022-05-24 10:20:34,15.20773,0.030753,standby,0
2022-05-24 10:20:35,15.21004,0.02725,standby,0
2022-05-24 10:20:37,15.20628,0.022076,standby,0
2022-05-24 10:20:38,15.20619,0.027242,standby,0
2022-05-24 10:20:39,15.20922,0.017057,standby,0
2022-05-24 10:20:40,15.20844,0.027229,standby,0
2022-05-24 10:20:41,15.2078,0.032315,standby,0
2022-05-24 10:20:42,15.20551,0.025498,standby,0
2022-05-24 10:20:43,15.20549,0.022009,standby,0
2022-05-24 10:20:44,15.21004,0.023849,standby,0
2022-05-24 10:20:45,15.20469,0.023932,standby,0
2022-05-24 10:20:46,15.20623,0.024067,standby,0
2022-05-24 10:20:47,15.207,0.030956,standby,0
2022-05-24 10:20:48,15.20779,0.022574,standby,0
2022-05-24 10:20:50,15.20783,0.027715,standby,0
2022-05-24 10:20:51,15.20933,0.024296,standby,0
2022-05-24 10:20:52,15.20472,0.024338,standby,0
2022-05-24 10:20:53,15.20779,0.024304,standby,0
2022-05-24 10:20:54,15.20396,0.034692,standby,0
2022-05-24 10:20:55,15.20783,0.024469,standby,0
2022-05-24 10:20:56,15.21086,0.024355,standby,0
2022-05-24 10:20:57,15.20631,0.026009,standby,0
2022-05-24 10:20:58,15.20779,0.021194,standby,0
2022-05-24 10:20:59,15.2085,0.034915,standby,0
2022-05-24 10:21:00,15.20846,0.029892,standby,0
2022-05-24 10:21:01,15.20698,0.024954,standby,0
2022-05-24 10:21:02,15.20925,0.029808,standby,0
2022-05-24 10:21:04,15.20397,0.017965,standby,0
2022-05-24 10:21:05,15.20697,0.021451,standby,0
2022-05-24 10:21:06,15.20462,0.024887,standby,0
2022-05-24 10:21:07,15.20836,0.031556,standby,0
2022-05-24 10:21:08,15.21364,0.028107,standby,0
2022-05-24 10:21:09,15.20759,0.031412,standby,0
2022-05-24 10:21:10,15.20306,0.026186,standby,0
2022-05-24 10:21:11,15.20765,0.027884,standby,0
2022-05-24 10:21:12,15.20529,0.026123,standby,0
2022-05-24 10:21:13,15.20448,0.024329,standby,0
2022-05-24 10:21:15,15.20674,0.03115,standby,0
2022-05-24 10:21:16,15.20676,0.032906,standby,0
2022-05-24 10:21:17,15.20529,0.02108,standby,0
2022-05-24 10:21:18,15.20749,0.024296,standby,0
2022-05-24 10:21:19,15.20513,0.032779,standby,0
2022-05-24 10:21:20,15.20515,0.020957,standby,0
2022-05-24 10:21:22,15.20745,0.025917,standby,0
2022-05-24 10:21:23,15.20977,0.01902,standby,0
2022-05-24 10:21:24,15.21056,0.02416,standby,0
2022-05-24 10:21:25,15.20903,0.025824,standby,0
2022-05-24 10:21:26,15.20984,0.022565,standby,0
2022-05-24 10:21:27,15.20532,0.030796,standby,0
2022-05-24 10:21:28,0.013448,0.020565,standby,0
2022-05-24 10:21:29,0.014964,0.022181,standby,0
2022-05-24 10:21:31,0.019592,0.025486,standby,0
2022-05-24 10:21:32,0.021129,0.032205,standby,0
2022-05-24 10:21:33,0.012006,0.023709,standby,0
