datetime,voltage,current,state,dischargeAh
2022-05-20 09:51:33,12.72534,0.033714,standby,0
2022-05-20 09:51:34,12.7284,0.032132,standby,0
2022-05-20 09:51:35,12.72768,0.033773,standby,0
2022-05-20 09:51:36,12.72836,0.032047,standby,0
2022-05-20 09:51:37,12.7276,0.037352,standby,0
2022-05-20 09:51:39,12.72757,0.033888,standby,0
2022-05-20 09:51:40,12.72532,0.037302,standby,0
2022-05-20 09:51:41,12.73065,0.040812,standby,0
2022-05-20 09:51:42,12.72838,0.040872,standby,0
2022-05-20 09:51:43,12.7253,0.039129,standby,0
2022-05-20 09:51:44,12.73054,0.039099,standby,0
2022-05-20 09:51:46,12.72838,0.035669,standby,0
2022-05-20 09:51:47,12.72838,0.03577,standby,0
2022-05-20 09:51:48,12.72845,0.040796,standby,0
2022-05-20 09:51:49,12.73068,0.04088,standby,0
2022-05-20 09:51:50,12.72693,0.046084,standby,0
2022-05-20 09:51:51,12.72617,0.04605,standby,0
2022-05-20 09:51:52,12.72843,0.034235,standby,0
2022-05-20 09:51:53,12.72622,0.034315,standby,0
2022-05-20 09:51:54,12.73005,0.046278,standby,0
2022-05-20 09:51:55,12.72556,0.037724,standby,0
2022-05-20 09:51:56,12.7279,0.029298,standby,0
2022-05-20 09:51:58,12.72339,0.039409,standby,0
2022-05-20 09:51:59,12.72641,0.039349,standby,0
2022-05-20 09:52:00,12.73023,0.0361,standby,0
2022-05-20 09:52:01,12.72566,0.031015,standby,0
2022-05-20 09:52:02,12.72871,0.032771,standby,0
2022-05-20 09:52:03,12.72867,0.03786,standby,0
2022-05-20 09:52:04,12.72559,0.03264,standby,0
2022-05-20 09:52:05,12.72935,0.042683,standby,0
2022-05-20 09:52:06,12.72712,0.03753,standby,0
2022-05-20 09:52:07,12.72863,0.027402,standby,0
2022-05-20 09:52:09,12.73015,0.032517,standby,0
2022-05-20 09:52:10,12.72775,0.03583,standby,0
2022-05-20 09:52:11,12.7262,0.051186,standby,0
2022-05-20 09:52:12,12.72777,0.046151,standby,0
2022-05-20 09:52:13,12.72555,0.041007,standby,0
2022-05-20 09:52:14,12.72481,0.037716,standby,0
2022-05-20 09:52:15,12.72556,0.035863,standby,0
2022-05-20 09:52:16,12.72707,0.047624,standby,0
2022-05-20 09:52:18,12.72557,0.044181,standby,0
2022-05-20 09:52:19,12.72784,0.042438,standby,0
2022-05-20 09:52:20,12.72633,0.047556,standby,0
2022-05-20 09:52:21,12.7286,0.045978,standby,0
2022-05-20 09:52:22,12.73237,0.039175,Discharge,0
2022-05-20 09:52:22,12.05898,-74.05544,Discharge,-1128
2022-05-20 09:52:23,12.01961,-73.98617,Discharge,-21480
2022-05-20 09:52:23,12.02417,-73.99966,Discharge,-19630
2022-05-20 09:52:24,11.99623,-73.99448,Discharge,-43680
2022-05-20 09:52:24,12.00076,-73.98602,Discharge,-40186
2022-05-20 09:52:25,11.97963,-74.00298,Discharge,-65674
2022-05-20 09:52:25,11.98042,-73.99116,Discharge,-60741
2022-05-20 09:52:26,11.96219,-73.99948,Discharge,-88080
2022-05-20 09:52:26,11.96449,-73.99776,Discharge,-81296
2022-05-20 09:52:27,11.93882,-74.00276,Discharge,-110280
2022-05-20 09:52:27,11.94714,-74.00114,Discharge,-101852
2022-05-20 09:52:28,11.92143,-73.99257,Discharge,-132685
2022-05-20 09:52:28,11.93581,-74.00277,Discharge,-122407
2022-05-20 09:52:29,11.91993,-73.99598,Discharge,-142963
2022-05-20 09:52:30,11.91239,-74.01286,Discharge,-155091
2022-05-20 09:52:30,11.9048,-74.00279,Discharge,-163519
2022-05-20 09:52:31,11.89191,-74.00275,Discharge,-177702
2022-05-20 09:52:31,11.89115,-73.99599,Discharge,-184074
2022-05-20 09:52:32,11.8753,-74.00438,Discharge,-199902
2022-05-20 09:52:32,11.87681,-74.00101,Discharge,-204630
2022-05-20 09:52:33,11.85868,-73.99766,Discharge,-222308
2022-05-20 09:52:33,11.85491,-73.99427,Discharge,-225185
2022-05-20 09:52:34,11.84735,-74.00445,Discharge,-244714
2022-05-20 09:52:34,11.84357,-73.98925,Discharge,-245742
2022-05-20 09:52:35,11.83077,-74.00271,Discharge,-267119
2022-05-20 09:52:35,11.8338,-74.00104,Discharge,-266297
2022-05-20 09:52:36,11.81637,-74.00099,Discharge,-289319
2022-05-20 09:52:36,11.81636,-73.98917,Discharge,-286852
2022-05-20 09:52:37,11.79674,-74.00951,Discharge,-311313
2022-05-20 09:52:37,11.80202,-73.9977,Discharge,-307408
2022-05-20 09:52:38,11.7831,-74.0044,Discharge,-333719
2022-05-20 09:52:38,11.78764,-74.0061,Discharge,-327964
2022-05-20 09:52:39,11.76959,-74.00594,Discharge,-355919
2022-05-20 09:52:39,11.77486,-73.99077,Discharge,-348519
2022-05-20 09:52:40,11.75594,-73.99071,Discharge,-378326
2022-05-20 09:52:40,11.7605,-74.00079,Discharge,-369076
2022-05-20 09:52:41,11.74384,-73.99918,Discharge,-389631
2022-05-20 09:52:41,11.73999,-73.99579,Discharge,-400525
2022-05-20 09:52:42,11.72937,-73.99913,Discharge,-410187
2022-05-20 09:52:43,11.72331,-74.00426,Discharge,-422932
2022-05-20 09:52:43,11.71648,-73.99245,Discharge,-430742
2022-05-20 09:52:44,11.71118,-73.989,Discharge,-445336
2022-05-20 09:52:44,11.69908,-73.98901,Discharge,-451297
2022-05-20 09:52:45,12.405,0.046685,Rest,0
2022-05-20 09:52:45,12.39668,0.053598,Rest,0
2022-05-20 09:52:45,12.41106,0.050197,Rest,0
2022-05-20 09:52:46,12.41561,0.043478,Rest,0
2022-05-20 09:52:46,12.42468,0.041807,Rest,0
2022-05-20 09:52:47,12.42237,0.046727,Rest,0
2022-05-20 09:52:47,12.4292,0.03827,Rest,0
2022-05-20 09:52:48,12.42996,0.036549,Rest,0
2022-05-20 09:52:49,12.43072,0.043334,Rest,0
2022-05-20 09:52:49,12.43371,0.050077,Rest,0
2022-05-20 09:52:49,12.43676,0.038207,Rest,0
2022-05-20 09:52:50,12.44203,0.044907,Rest,0
2022-05-20 09:52:50,12.44203,0.044907,Rest,0
2022-05-20 09:52:51,12.44578,0.03643,Rest,0
2022-05-20 09:52:51,12.44805,0.041498,Rest,0
2022-05-20 09:52:52,12.44956,0.03838,Rest,0
2022-05-20 09:52:52,12.44805,0.041701,Rest,0
2022-05-20 09:52:53,12.44955,0.041802,Rest,0
2022-05-20 09:52:54,12.45486,0.045196,Rest,0
2022-05-20 09:52:55,12.45864,0.045242,Rest,0
2022-05-20 09:52:55,12.45565,0.048597,Rest,0
2022-05-20 09:52:56,12.45492,0.046854,Rest,0
2022-05-20 09:52:56,12.45718,0.045196,Rest,0
2022-05-20 09:52:56,12.461,0.040009,Rest,0
2022-05-20 09:52:57,12.46023,0.045044,Rest,0
2022-05-20 09:52:57,12.4633,0.043342,Rest,0
2022-05-20 09:52:58,12.47015,0.036591,Rest,0
2022-05-20 09:52:58,12.46562,0.036553,Rest,0
2022-05-20 09:52:59,12.46779,0.046651,Rest,0
2022-05-20 09:52:59,12.46704,0.043279,Rest,0
2022-05-20 09:53:00,12.46931,0.044984,Rest,0
2022-05-20 09:53:01,12.47079,0.043334,Rest,0
2022-05-20 09:53:01,12.46926,0.046778,Rest,0
2022-05-20 09:53:02,12.46924,0.040035,Rest,0
2022-05-20 09:53:02,12.47299,0.045027,Rest,0
2022-05-20 09:53:02,12.4745,0.036566,Rest,0
2022-05-20 09:53:03,12.47516,0.04498,Rest,0
2022-05-20 09:53:03,12.47668,0.041595,Rest,0
2022-05-20 09:53:04,12.47818,0.056669,Rest,0
2022-05-20 09:53:04,12.47592,0.048233,Rest,0
2022-05-20 09:53:05,12.47817,0.03995,Rest,0
2022-05-20 09:53:05,12.4827,0.043342,Rest,0
2022-05-20 09:53:06,12.4812,0.048529,Rest,0
2022-05-20 09:53:06,12.47968,0.045027,Rest,0
2022-05-20 09:53:08,12.48043,0.04666,Rest,0
2022-05-20 09:53:08,12.48193,0.043309,Rest,0
2022-05-20 09:53:09,12.48421,0.048436,Rest,0
2022-05-20 09:53:09,12.48043,0.038199,Rest,0
2022-05-20 09:53:09,12.488,0.043283,Rest,0
2022-05-20 09:53:10,12.48501,0.044942,Rest,0
2022-05-20 09:53:10,12.48347,0.036468,Rest,0
2022-05-20 09:53:11,12.48653,0.041638,Rest,0
2022-05-20 09:53:11,12.48656,0.045044,Rest,0
2022-05-20 09:53:12,12.48352,0.039899,Rest,0
2022-05-20 09:53:12,12.49334,0.039996,Rest,0
2022-05-20 09:53:13,12.49035,0.041778,Rest,0
2022-05-20 09:53:14,12.48806,0.041777,Rest,0
2022-05-20 09:53:14,12.48655,0.045018,Rest,0
2022-05-20 09:53:15,12.49111,0.041633,Rest,0
2022-05-20 09:53:15,12.49333,0.041439,Rest,0
2022-05-20 09:53:15,12.49333,0.041375,Rest,0
2022-05-20 09:53:16,12.49486,0.039443,Rest,0
2022-05-20 09:53:16,12.49486,0.039447,Rest,0
2022-05-20 09:53:17,12.49338,0.044476,Rest,0
2022-05-20 09:53:17,12.49566,0.046156,Rest,0
2022-05-20 09:53:18,12.49181,0.046151,Rest,0
2022-05-20 09:53:18,12.49407,0.035998,Rest,0
2022-05-20 09:53:19,12.49628,0.044536,Rest,0
2022-05-20 09:53:19,12.4971,0.044578,Rest,0
2022-05-20 09:53:21,12.49317,0.04292,Rest,0
2022-05-20 09:53:21,12.4932,0.041151,Rest,0
2022-05-20 09:53:22,12.49309,0.047967,Rest,0
2022-05-20 09:53:22,12.49841,0.041185,Rest,0
2022-05-20 09:53:22,12.49686,0.037818,Rest,0
2022-05-20 09:53:23,12.49916,0.037855,Rest,0
2022-05-20 09:53:23,12.49917,0.042932,Rest,0
