datetime,voltage,current,state,dischargeAh
2022-05-16 14:34:58,15.20371,0.041282,standby,0
2022-05-16 14:34:59,15.20366,0.034543,standby,0
2022-05-16 14:35:00,15.2014,0.029535,standby,0
2022-05-16 14:35:01,15.20059,0.03121,standby,0
2022-05-16 14:35:02,15.20284,0.034713,standby,0
2022-05-16 14:35:03,15.20366,0.038249,standby,0
2022-05-16 14:35:05,15.20063,0.02973,standby,0
2022-05-16 14:35:06,15.20516,0.031431,standby,0
2022-05-16 14:35:07,15.20364,0.029852,standby,0
2022-05-16 14:35:08,15.2029,0.036608,standby,0
2022-05-16 14:35:09,15.20358,0.039967,standby,0
2022-05-16 14:35:10,15.20057,0.031328,standby,0
2022-05-16 14:35:11,15.20511,0.039798,standby,0
2022-05-16 14:35:12,15.20212,0.039692,standby,0
2022-05-16 14:35:14,15.19909,0.027969,standby,0
2022-05-16 14:35:15,15.20063,0.033131,standby,0
2022-05-16 14:35:16,15.2044,0.036608,standby,0
2022-05-16 14:35:17,15.19983,0.034924,standby,0
2022-05-16 14:35:18,15.20204,0.041603,standby,0
2022-05-16 14:35:19,15.20431,0.039958,standby,0
2022-05-16 14:35:20,15.20431,0.028003,standby,0
2022-05-16 14:35:21,15.19977,0.03803,standby,0
2022-05-16 14:35:22,15.20281,0.036277,standby,0
2022-05-16 14:35:23,15.19983,0.0328,standby,0
2022-05-16 14:35:24,15.20289,0.031011,standby,0
2022-05-16 14:35:25,15.19909,0.037724,standby,0
2022-05-16 14:35:26,15.20294,0.037741,standby,0
2022-05-16 14:35:28,15.20138,0.039391,standby,0
2022-05-16 14:35:29,15.20287,0.039502,standby,0
2022-05-16 14:35:30,15.20743,0.037898,standby,0
2022-05-16 14:35:31,15.20212,0.039501,standby,0
2022-05-16 14:35:32,15.20742,0.041015,standby,0
2022-05-16 14:35:33,15.20138,0.037593,standby,0
2022-05-16 14:35:34,15.20293,0.034078,standby,0
2022-05-16 14:35:35,15.2007,0.034129,standby,0
2022-05-16 14:35:36,15.20294,0.034399,standby,0
2022-05-16 14:35:37,15.20147,0.034332,standby,0
2022-05-16 14:35:38,15.2045,0.027513,standby,0
2022-05-16 14:35:39,15.2007,0.03769,standby,0
2022-05-16 14:35:41,15.19991,0.034315,standby,0
2022-05-16 14:35:42,15.20302,0.030948,standby,0
2022-05-16 14:35:43,15.20526,0.037694,standby,0
2022-05-16 14:35:44,15.20073,0.037606,standby,0
2022-05-16 14:35:45,15.20217,0.032564,standby,0
2022-05-16 14:35:46,15.20589,0.030838,standby,0
2022-05-16 14:35:47,15.20213,0.049358,standby,0
2022-05-16 14:35:48,15.20361,0.037479,standby,0
2022-05-16 14:35:49,15.2006,0.040863,standby,0
2022-05-16 14:35:50,15.20366,0.035838,standby,0
2022-05-16 14:35:51,15.19989,0.034133,standby,0
2022-05-16 14:35:52,15.19986,0.034197,standby,0
2022-05-16 14:35:53,15.2029,0.035914,standby,0
2022-05-16 14:35:55,15.20136,0.030796,standby,0
2022-05-16 14:35:56,15.2006,0.037513,standby,0
2022-05-16 14:35:57,15.20291,0.035948,standby,0
2022-05-16 14:35:58,15.2044,0.032648,standby,0
2022-05-16 14:35:59,15.20215,0.036142,standby,0
2022-05-16 14:36:00,15.20136,0.034273,standby,0
2022-05-16 14:36:01,15.20518,0.034298,standby,0
2022-05-16 14:36:02,15.20368,0.032711,standby,0
2022-05-16 14:36:03,15.20365,0.042834,standby,0
2022-05-16 14:36:04,15.20216,0.035897,standby,0
2022-05-16 14:36:05,15.20591,0.034167,standby,0
2022-05-16 14:36:06,15.20288,0.04423,standby,0
2022-05-16 14:36:07,15.20212,0.03407,standby,0
2022-05-16 14:36:09,15.20598,0.034214,standby,0
2022-05-16 14:36:10,15.20064,0.041108,standby,0
2022-05-16 14:36:11,15.20211,0.039306,standby,0
2022-05-16 14:36:12,15.20357,0.037631,standby,0
2022-05-16 14:36:13,15.20281,0.037716,standby,0
2022-05-16 14:36:14,15.20048,0.037716,standby,0
2022-05-16 14:36:15,15.20427,0.031091,standby,0
2022-05-16 14:36:16,15.20353,0.036062,standby,0
2022-05-16 14:36:17,15.20438,0.035998,standby,0
2022-05-16 14:36:18,15.20213,0.036134,standby,0
2022-05-16 14:36:19,15.20434,0.032783,standby,0
2022-05-16 14:36:20,15.20051,0.032885,standby,0
2022-05-16 14:36:21,15.20352,0.034535,standby,0
2022-05-16 14:36:23,15.20052,0.037826,standby,0
2022-05-16 14:36:24,15.2043,0.034479,standby,0
2022-05-16 14:36:25,15.20271,0.034323,standby,0
